rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
959,Syba,Tinghir,1,Outerbat,0.333,Sbouya,0.6,Sidi Ifni,88.95705521472392,
960,TAOUNATEDouar,Taounate,1,Taounate,0.762,Taounate,0.762,Taounate,88.99314326957777,
961,Tabarante,Taounate,1,Tafrant,0.75,Targante,0.824,Essaouira,89.0292313244316,
962,Tahar Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,89.06531937928546,
963,Tahar-Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,89.1014074341393,
964,Taienest,Taza,1,Taïnaste,0.75,Taïnaste,0.75,Taza,89.13749548899314,
965,Ait halli ait Daoud,Khemisset,1,Sebt Aït Rahou,0.545,Ait Sidi Daoud,0.727,Marrakech,89.17358354384699,
966,Ait hamou yahya,Boulemane,1,Almis Marmoucha,0.533,Ait Yahya,0.75,Midelt,89.20967159870084,
967,Ait hamoyahya,Tinghir,1,Aït Hani,0.571,Ait Yahya,0.818,Midelt,89.24575965355467,
968,Ait kassi,Tinghir,1,Ait Ouassif,0.8,Ait Ouassif,0.8,Tinghir,89.28184770840852,
969,Ait kassi ouali,Tinghir,1,Ait Ouassif,0.615,Aït Youssef Ou Ali,0.727,Al Hoceïma,89.31793576326235,
970,Ait maala,Azilal,1,Ait Blal,0.706,Ait Mzal,0.824,Chtouka-Aït Baha,89.3540238181162,
971,Ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,89.39011187297005,
972,Ait moussa,Zagora,1,Ait Ouallal,0.667,Sidi Moussa,0.762,El Kelâa des Sraghna,89.42619992782389,
973,Bensheikh,Al Haouz,1,Ouneine,0.375,Beni Chiker,0.6,Nador,89.46228798267774,
974,Berraca,Nador,1,Beni Ansar,0.353,Errachidia,0.706,Errachidia,89.49837603753157,
975,Berraka,Nador,1,Hassi Berkane,0.5,Braksa,0.769,Khouribga,89.53446409238542,
976,Biban,Taounate,1,El Bibane,0.714,El Bibane,0.714,Taounate,89.57055214723927,
977,Bin Jradi,Taza,1,Bab Boudir,0.421,Bir Jdid,0.706,Nouaceur,89.6066402020931,
978,Taoujdate,El Hajeb,1,Ait Boubidmane,0.522,Taounate,0.824,Taounate,89.64272825694695,
979,Targha,Chefchaouen,1,Amtar,0.545,Mtarnagha,0.8,Sefrou,89.67881631180079,
980,Bit Ghouleme,Taza,1,Bni Lent,0.5,Boulemane,0.667,Boulemane,89.71490436665464,
981,Bit ghoulem,Taza,1,Bni Lent,0.526,Bni Faghloum,0.696,Chefchaouen,89.75099242150849,
982,Bkakacha,Settat,1,Dar Chaffai,0.421,Ayacha,0.714,Larache,89.78708047636232,
983,Bni Amer,El Kelâa des Sraghna,1,Oulad Amer,0.556,Bni Ammart,0.778,Taounate,89.82316853121617,
984,Bni Koulla,Ouezzane,1,Bni Quolla,0.8,Bni Quolla,0.8,Ouezzane,89.85925658607002,
985,Bendib,Sidi Slimane,1,Kceibya,0.462,Ben Taïeb,0.667,Driouch,89.89534464092385,
986,Bengrir,El Kelâa des Sraghna,1,Errafiaya,0.375,Ben Guerir,0.824,Rehamna,89.9314326957777,
987,Tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,89.96752075063154,
988,Tassaltant,Al Haouz,1,Taouyalte,0.526,Tasoultante,0.762,Marrakech,90.00360880548538,
989,Tassaltant,Azilal,1,Tabant,0.625,Tasoultante,0.762,Marrakech,90.03969686033923,
990,Tassaltant,Marrakech,1,Tasoultante,0.762,Tasoultante,0.762,Marrakech,90.07578491519307,
991,Tassaltnt,Al Haouz,1,Taouyalte,0.556,Tasoultante,0.7,Marrakech,90.11187297004692,
992,Taughmerte,Taroudant,1,Toughmart,0.737,Toughmart,0.737,Taroudant,90.14796102490075,
993,Tazitount,Chichaoua,1,Ain Tazitounte,0.783,Ain Tazitounte,0.783,Chichaoua,90.1840490797546,
994,A. Taorirt,Al Hoceïma,1,Arbaa Taourirt,0.75,Taourirt,0.778,Taourirt,90.22013713460845,
995,A.D.C,Sidi Kacem,1,Sidi Kacem,0.267,Agdz,0.444,Ouarzazate,90.25622518946228,
996,A.Gdah,Taounate,1,Ain Legdah,0.625,Madagh,0.667,Berkane,90.29231324431613,
997,A.ali Youssef,Al Hoceïma,1,Aït Youssef Ou Ali,0.645,Oulad Ali Youssef,0.8,Boulemane,90.32840129916997,
998,Tazourakht,Al Hoceïma,1,Arbaa Taourirt,0.5,Taznakht,0.778,Ouarzazate,90.36448935402382,
999,Tidrara,Al Haouz,1,Tisrasse,0.533,Tendrara,0.8,Jerada,90.40057740887767,
1000,Tifirte,Azilal,1,Tifni,0.667,Tighirt,0.714,Tiznit,90.4366654637315,
1001,Tighrmatine,Tinghir,1,Tilmi,0.5,Ighzrane,0.737,Taza,90.47275351858535,
1002,Tiguenziouine,Al Haouz,1,Tighedouine,0.75,Tinzouline,0.783,Zagora,90.5088415734392,
1003,Tikiouine,Marrakech,1,Sid Zouine,0.632,Tizounine,0.778,Tata,90.54492962829303,
1004,Tinzerte,Taroudant,1,Tinzart,0.8,Tigzmerte,0.824,Tata,90.58101768314688,
1005,Tirset,Azilal,1,Tisqi,0.545,Tisrasse,0.714,Al Haouz,90.61710573800072,
1006,Tisi Ousli,Taza,1,Oued Amlil,0.4,Tizi Ouzli,0.8,Driouch,90.65319379285457,
1007,Tislite,Azilal,1,Tisqi,0.667,Tlite,0.833,Ouarzazate,90.68928184770841,
1008,Tamzirt,Ouarzazate,1,Tarmigt,0.714,Taghzirt,0.8,Béni Mellal,90.72536990256225,
1009,Taouiyalt,Taroudant,1,Taroudant,0.667,Taouyalte,0.889,Al Haouz,90.7614579574161,
1010,Tizi Oussli,Taza,1,Oued Amlil,0.381,Tizi Ouzli,0.857,Driouch,90.79754601226993,
1011,"A,Y,Ouali",Al Hoceïma,1,Rouadi,0.533,Oualili,0.625,Meknès,90.83363406712378,
1012,"A,taourirt",Al Hoceïma,1,Arbaa Taourirt,0.75,Taourirt,0.889,Taourirt,90.86972212197763,
1013,Beni Makada,Larache,1,Bni Garfett,0.455,Beni Malek,0.762,Ouezzane,90.90581017683147,
1014,Beni Maraaz,Meknès,1,Nzala Bni Ammar,0.538,Bni Mathar,0.667,Jerada,90.94189823168531,
1015,Beni Meraaz,Meknès,1,Ait Yaazem,0.476,Beni Mellal,0.727,Béni Mellal,90.97798628653915,
1016,Beni Saden,Sefrou,1,Bir Tamtam,0.4,Bni Said,0.778,Tétouan,91.014074341393,
1017,Beni guerfet,Larache,1,Bni Garfett,0.783,Bni Garfett,0.783,Larache,91.05016239624685,
1018,Beni-Kissane,Taounate,1,Kissane,0.737,Bni Hassane,0.783,Azilal,91.08625045110068,
1019,Beni-Ounjel,Taounate,1,Bni Oulid,0.7,Bni Oual,0.737,Ouezzane,91.12233850595453,
1020,Bensergao,Azilal,1,Demnate,0.375,El Kansera,0.632,Khemisset,91.15842656080837,
1021,Bab tété,Ouarzazate,1,Télouet,0.4,Bab Berred,0.667,Chefchaouen,91.19451461566221,
1022,Bab wandar,Taounate,1,Jbabra,0.5,Bab Taza,0.667,Chefchaouen,91.23060267051606,
1023,Bani sadden,Sefrou,1,Aït Seghrouchen,0.462,Bni Said,0.737,Tétouan,91.2666907253699,
1024,Baraacca,Taza,1,Jbarna,0.571,Brachoua,0.5,Skhirate-Témara,91.30277878022375,
1025,Baracca,Ouarzazate,1,Afra,0.545,Brachoua,0.667,Skhirate-Témara,91.3388668350776,
1026,Zerhounia,Meknès,1,Ouislane,0.353,El Hagounia,0.7,Es-Semara,91.37495488993143,
1027,Zouagha,Fès,1,Louadaine,0.5,Ounagha,0.857,Essaouira,91.41104294478528,
1028,Tizki Akesri Tamraght,Agadir-Ida Ou Tanane,1,Aqesri,0.37,Sidi Ali Labrahla,0.526,Rehamna,91.44713099963911,
1029,Tlat Lamzam,Azilal,1,Ait Blal,0.421,Nzalat Laadam,0.667,Rehamna,91.48321905449296,
1030,Tlat louta,Nador,1,Bni Sidel Louta,0.56,Tazouta,0.706,Sefrou,91.51930710934681,
1031,Tmaloust,Ouezzane,1,Masmouda,0.5,Tamaloukte,0.778,Taroudant,91.55539516420065,
1032,Tnin Ait Rkha,Tiznit,1,Ait Erkha,0.727,Ait Erkha,0.727,Tiznit,91.5914832190545,
1033,Tnine el ouleja,Taounate,1,Ras El Oued,0.538,Tnine Amellou,0.714,Sidi Ifni,91.62757127390833,
1034,Touelaa,Tétouan,1,Oued Laou,0.625,Toufelaazt,0.824,Chtouka-Aït Baha,91.66365932876218,
1035,Touibla,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,91.69974738361603,
1036,Touilaa,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,91.73583543846986,
1037,Tozrigutte,Tinghir,1,Outerbat,0.444,Tizguite,0.667,Ifrane,91.77192349332371,
1038,Trifa II,Berkane,1,Saidia,0.286,Tifariti,0.75,Es-Semara,91.80801154817755,
1039,Trik Alouahda,Taza,1,Tahla,0.444,Tabouda,0.6,Chefchaouen,91.8440996030314,
1040,Urbaine,Chefchaouen,1,Bni Selmane,0.444,Barkine,0.714,Taza,91.88018765788524,
1041,Wawirzagh,Azilal,1,Ouaouizaght,0.6,Ouaouizaght,0.6,Azilal,91.91627571273908,
1042,Z.S.A.Kader,Al Hoceïma,1,Zouaiat sidi Abdelkader,0.471,Saka,0.533,Guercif,91.95236376759293,
1043,Zaazaa,Larache,1,Zaaroura,0.571,Azzaba,0.5,Sefrou,91.98845182244678,
1044,Becheine,Taza,1,Barkine,0.533,Bouchaouene,0.632,Guercif,92.02453987730061,
1045,Ben CHEIKH,Al Haouz,1,Ouneine,0.353,Beni Chiker,0.762,Nador,92.06062793215446,
1046,Ben Charrou,Béni Mellal,1,Bni Bataou,0.571,Ben Maachou,0.727,El Jadida,92.0967159870083,
1047,Ben Tayeb,Nador,1,Beni Ansar,0.526,Ben Taïeb,0.889,Driouch,92.13280404186214,
1048,Ben Zit,Marrakech,1,Jbilate,0.286,Bni Zoli,0.667,Zagora,92.168892096716,
1049,B.S jbel,Nador,1,Bni Sidel Jbel,0.636,Bni Sidel Jbel,0.636,Nador,92.20498015156983,
1050,B.bouayach I,Al Hoceïma,1,Bni Bouayach,0.75,Bni Bouayach,0.75,Al Hoceïma,92.24106820642368,
1051,B.bounsar,Al Hoceïma,1,Boudinar,0.706,Bni Bounsar,0.8,Taounate,92.27715626127751,
1052,Zagmouzne,Taroudant,1,Talgjount,0.556,Zagmouzen,0.889,Al Haouz,92.31324431613136,
1053,Zaouia Nezzaghia,Settat,1,Oulad Sghir,0.519,Zaouia Annahlia,0.774,Chichaoua,92.34933237098521,
1054,Zaouia S K,Tétouan,1,Zaouiat Sidi Kacem,0.714,Zaouiat Sidi Kacem,0.714,Tétouan,92.38542042583904,
1055,Zaouite ait Ishaq,Khénifra,1,Aït Ishaq,0.692,Aït Ishaq,0.692,Khénifra,92.42150848069289,
1056,Zeagngan,Nador,1,Zeghanghane,0.737,Zaggota,0.667,Sidi Kacem,92.45759653554673,
1057,Zelten,Essaouira,1,Tahelouante,0.471,Zerkten,0.769,Al Haouz,92.49368459040058,
1058,ait iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,92.52977264525443,
1059,ait idit,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,92.56586070010826,
1060,Zoualet,Meknès,1,Toulal,0.615,Toualet,0.857,Settat,92.60194875496211,
1061,agouti,Tinghir,1,Assoul,0.5,Aghouatim,0.8,Al Haouz,92.63803680981596,
1062,ain chaib,Taroudant,1,Lamhadi,0.5,Ain Chair,0.889,Figuig,92.67412486466979,
1063,ainzora,Nador,1,Zaïo,0.545,Aïn Zohra,0.875,Driouch,92.71021291952364,
1064,ait aatab,Azilal,1,Ait Ouaarda,0.7,Ait Taleb,0.778,Rehamna,92.74630097437748,
1065,ait aliyahya,Tinghir,1,Aït Hani,0.6,Ait Yahya,0.857,Midelt,92.78238902923133,
1066,ait alouane,Tinghir,1,Ait Ouassif,0.636,Zaïtoune,0.737,Tétouan,92.81847708408517,
1067,ait amer,Tinghir,1,Aït Elfarsi,0.632,Aït Kamra,0.824,Al Hoceïma,92.85456513893901,
1068,ait bouallal,Tinghir,1,Ait Youl,0.7,Ait Ouallal,0.957,Zagora,92.89065319379286,
1069,ait boubker,Tinghir,1,Ait Youl,0.632,Sidi Boubker,0.783,Oujda-Angad,92.92674124864669,
1070,ait boulmane,Tinghir,1,Ait Youl,0.7,Ait Boubidmane,0.846,El Hajeb,92.96282930350054,
1071,Z .cheikh,Béni Mellal,1,Ouled Yaïch,0.3,Zaouiat Cheikh,0.696,Khénifra,92.99891735835439,
1072,Z'Mamra,Taounate,1,Zarkat,0.615,Zemamra,0.857,Sidi Bennour,93.03500541320822,
1073,Z'Rarka,Taounate,1,Zarkat,0.769,Zrarda,0.769,Taza,93.07109346806207,
1074,ait bouyossef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,93.10718152291591,
1075,ait boyousef,Tinghir,1,Ait Youl,0.7,Ait Haddou Youssef,0.733,Taroudant,93.14326957776976,
1076,ait boyoysef,Tinghir,1,Ait Ouassif,0.609,Ait Haddou Youssef,0.667,Taroudant,93.1793576326236,
1077,B.sidel,Nador,1,Bni Sidel Jbel,0.571,Jbiel,0.667,El Kelâa des Sraghna,93.21544568747744,
1078,B.sidel jbal,Nador,1,Bni Sidel Jbel,0.769,Bni Sidel Jbel,0.769,Nador,93.25153374233129,
1079,B/jbel,Nador,1,Bni Sidel Jbel,0.6,Jbiel,0.727,El Kelâa des Sraghna,93.28762179718512,
1080,BEN Maraaz,Meknès,1,Aïn Orma,0.444,El Marsa,0.667,Laâyoune,93.32370985203897,
1081,Bab Mrouje,Taza,1,Bab Marzouka,0.727,Bab Marzouka,0.727,Taza,93.35979790689282,
1082,Bab ramla,Taza,1,Bab Marzouka,0.571,Bab Taza,0.706,Chefchaouen,93.39588596174666,
1083,B. ensar,Nador,1,Beni Ansar,0.667,Bir Ennasr,0.667,Benslimane,93.4319740166005,
1084,B.Bchir,Al Hoceïma,1,Chakran,0.429,Beni Bechir,0.667,Taounate,93.46806207145436,
1085,B.Bouayach II,Al Hoceïma,1,Bni Bouayach,0.72,Bni Bouayach,0.72,Al Hoceïma,93.50415012630819,
1086,B.Bouchibat,Al Hoceïma,1,Boudinar,0.526,Bni Bouchibet,0.75,Taounate,93.54023818116204,
1087,ait hdouch,Tinghir,1,Ait Youl,0.667,Ait Daoud,0.737,Essaouira,93.57632623601587,
1088,ait hmed,Tinghir,1,Aït Hani,0.625,Ait M'Hamed,0.842,Azilal,93.61241429086972,
1089,ait hmoudene,Tinghir,1,Ait Youl,0.6,Ait Mimoune,0.783,Khemisset,93.64850234572357,
1090,"b,s,louta",Nador,1,Selouane,0.588,Louta,0.714,Al Hoceïma,93.6845904005774,
1091,b.bouayach,Al Hoceïma,1,Bni Bouayach,0.818,Bni Bouayach,0.818,Al Hoceïma,93.72067845543125,
1092,bab merzk,Taza,1,Bab Marzouka,0.762,Bab Marzouka,0.762,Taza,93.75676651028509,
1093,bab zitouba,Taza,1,Bab Marzouka,0.696,Bab Tiouka,0.762,Sidi Kacem,93.79285456513894,
1094,bani Saden,Sefrou,1,Aït Seghrouchen,0.48,Bni Said,0.778,Tétouan,93.82894261999279,
1095,ben souda,Fès,1,Ain Bou Ali,0.5,Bni Oual,0.706,Ouezzane,93.86503067484662,
1096,ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,93.90111872970047,
1097,ait messoud,Tinghir,1,Ait Youl,0.632,Ait Melloul,0.727,Inezgane-Aït Melloul,93.9372067845543,
1098,ait oglif,Tinghir,1,Ait Youl,0.706,Aglif,0.714,Essaouira,93.97329483940815,
1099,ait ouglif,Tinghir,1,Ait Youl,0.778,Ait Youl,0.778,Tinghir,94.009382894262,
1100,ait sakri,Tinghir,1,Aït Hani,0.706,Ait Said,0.824,Essaouira,94.04547094911584,
1101,ait tazarin,Tinghir,1,Aït Elfarsi,0.636,Tazarine,0.737,Taza,94.08155900396969,
1102,ait tazrine,Tinghir,1,Aït Hani,0.632,Ait Zineb,0.8,Ouarzazate,94.11764705882354,
1103,ait zelten,Essaouira,1,Tahelouante,0.476,Ait El Man,0.7,Boulemane,94.15373511367737,
1104,ait ziad,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,94.18982316853122,
1105,aitali oyahya,Tinghir,1,Aït Hani,0.476,Ait Yahya,0.818,Midelt,94.22591122338505,
1106,B K,Sidi Kacem,1,Bab Tiouka,0.462,N'Kob,0.5,Tinghir,94.2619992782389,
1107,B Sidel,Nador,1,Bni Sidel Jbel,0.667,Jbiel,0.667,El Kelâa des Sraghna,94.29808733309275,
1108,B' sabsa,Taounate,1,El Bsabsa,0.75,El Bsabsa,0.75,Taounate,94.33417538794659,
1109,bohrou,Tinghir,1,Bou Azmou,0.533,Bouhlou,0.769,Taza,94.37026344280044,
1110,booujediane,Larache,1,Souaken,0.444,Bou Jedyane,0.818,Ouezzane,94.40635149765427,
1111,bouachiba,Azilal,1,Ouaoula,0.5,Boughriba,0.778,Berkane,94.44243955250812,
1112,boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,94.47852760736197,
1113,boujdiane,Larache,1,Souaken,0.5,Bou Jedyane,0.8,Ouezzane,94.5146156622158,
1114,almasjid,Nador,1,Al Aroui,0.5,Lamssid,0.667,Boujdour,94.55070371706965,
1115,alouahda,Taza,1,Oulad Zbair,0.526,Lounasda,0.75,El Kelâa des Sraghna,94.58679177192349,
1116,amassine tondout,Tinghir,1,Assoul,0.455,Imintanoute,0.593,Chichaoua,94.62287982677734,
1117,amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,94.65896788163118,
1118,amejjaw,Driouch,1,Amejjaou,0.8,Amejjaou,0.8,Driouch,94.69505593648502,
1119,amsa,Tétouan,1,Azla,0.5,Assa,0.75,Assa-Zag,94.73114399133887,
1120,anonizme,Tinghir,1,Alnif,0.462,Tagounite,0.588,Zagora,94.76723204619272,
1121,arroui,Nador,1,Al Aroui,0.714,Azrou,0.727,Ifrane,94.80332010104655,
1122,ghigou,Sefrou,1,Aït Seghrouchen,0.381,Guigou,0.833,Boulemane,94.8394081559004,
1123,beni bouyafrour,Nador,1,Bni Bouifrou,0.815,Bni Bouifrou,0.815,Nador,94.87549621075424,
1124,bibane,Taounate,1,El Bibane,0.8,El Bibane,0.8,Taounate,94.91158426560808,
1125,bin jradi,Taza,1,Bab Boudir,0.421,Bir Jdid,0.706,Nouaceur,94.94767232046193,
1126,bizamame,Ouarzazate,1,Ouarzazate,0.444,Bir Tamtam,0.667,Sefrou,94.98376037531577,
1127,bni enssar,Agadir-Ida Ou Tanane,1,Aziar,0.4,Beni Ansar,0.8,Nador,95.01984843016962,
1128,B.Bouyafroun,Nador,1,Bni Bouifrou,0.667,Bouarouss,0.667,Taounate,95.05593648502345,
1129,B.Elain,Chefchaouen,1,Bni Selmane,0.556,Belfaa,0.615,Chtouka-Aït Baha,95.0920245398773,
1130,B.Ensar,Nador,1,Beni Ansar,0.706,Beni Ansar,0.706,Nador,95.12811259473115,
1131,B.Gmil Maksouline,Al Hoceïma,1,Tifarouine,0.519,Bni Gmil Maksouline,0.889,Taounate,95.16420064958498,
1132,B.Louta,Nador,1,Bouarg,0.615,Louta,0.833,Al Hoceïma,95.20028870443883,
1133,B.M,Béni Mellal,1,Beni Mellal,0.286,Boumia,0.444,Midelt,95.23637675929267,
1134,B.S Jbel,Nador,1,Bni Sidel Jbel,0.636,Bni Sidel Jbel,0.636,Nador,95.27246481414652,
1135,Azlaf,Nador,1,Al Aroui,0.462,Azla,0.889,Tétouan,95.30855286900037,
1136,Azou,Tinghir,1,Assoul,0.6,Azrou,0.889,Ifrane,95.3446409238542,
1137,B Bouyafrou,Nador,1,Bni Bouifrou,0.783,Bni Bouifrou,0.783,Nador,95.38072897870805,
1138,hay dari,Agadir-Ida Ou Tanane,1,Tadrart,0.533,Had Dra,0.667,Essaouira,95.41681703356188,
1139,hdida,Tinghir,1,Tinejdad,0.462,Haddada,0.667,Kénitra,95.45290508841573,
1140,iatachne,Tinghir,1,Aït Hani,0.375,Tafetachte,0.667,Essaouira,95.48899314326958,
1141,iazanenn,Nador,1,Iaazzanene,0.778,Iaazzanene,0.778,Nador,95.52508119812342,
1142,ibrghosne,Tinghir,1,Tinghir,0.375,Tighedouine,0.6,Al Haouz,95.56116925297727,
1143,bouqorra,Ouezzane,1,Kalaat Booqorra,0.609,Bouskoura,0.706,Nouaceur,95.59725730783111,
1144,bouramana,Driouch,1,Ourdana,0.75,Ouaoumana,0.778,Khénifra,95.63334536268495,
1145,bouzlne,Taza,1,Bouyablane,0.706,Boulemane,0.75,Boulemane,95.6694334175388,
1146,centre,El Kelâa des Sraghna,1,Zemrane,0.462,Metrane,0.615,Sidi Bennour,95.70552147239263,
1147,dalas,Béni Mellal,1,Dir El Ksiba,0.235,Dakhla,0.727,Oued Ed-Dahab,95.74160952724648,
1148,douar OUDAD,Taounate,1,Oulad Daoud,0.636,Ouaoula,0.667,Azilal,95.77769758210033,
1149,douar ain sora,Taounate,1,Oulad Daoud,0.48,Oulad Ali Mansour,0.645,Chefchaouen,95.81378563695417,
1150,dr Afra,Ouarzazate,1,Afra,0.727,Afra,0.727,Ouarzazate,95.84987369180801,
1151,dr doultma,Essaouira,1,Sidi Boulaalam,0.5,Dar Oum Soltane,0.64,Meknès,95.88596174666185,
1152,dépisté à azrou,Larache,1,Rissana Janoubia,0.452,Ait Sebaa Lajrouf,0.438,Ifrane,95.9220498015157,
1153,farkhana,Nador,1,Arekmane,0.625,Argana,0.714,Taroudant,95.95813785636955,
1154,ghorm El Alem,Béni Mellal,1,Foum El Anceur,0.593,Laghoualem,0.609,Benslimane,95.99422591122338,
1155,had mssila,Taza,1,Msila,0.667,H'Ssyia,0.706,Zagora,96.03031396607723,
1156,hamria,Ouezzane,1,Lamrabih,0.571,Lamrija,0.769,Guercif,96.06640202093106,
1157,hamria,Taounate,1,Zarkat,0.5,Lamrija,0.769,Guercif,96.10249007578491,
1158,harmomo,Sefrou,1,Ahermoumou,0.706,Ahermoumou,0.706,Sefrou,96.13857813063876,
1159,harmomou,Sefrou,1,Ahermoumou,0.778,Ahermoumou,0.778,Sefrou,96.1746661854926,
1160,"B,M",Béni Mellal,1,Beni Mellal,0.286,Boumia,0.444,Midelt,96.21075424034645,
1161,"B,Maraghnine",Driouch,1,Bni Marghnine,0.8,Bni Marghnine,0.8,Driouch,96.2468422952003,
1162,"B,bouayach",Al Hoceïma,1,Bni Bouayach,0.818,Bni Bouayach,0.818,Al Hoceïma,96.28293035005413,
1163,"B,chiker",Nador,1,Beni Chiker,0.737,Beni Chiker,0.737,Nador,96.31901840490798,
1164,"B,enssar",Nador,1,Beni Ansar,0.667,Beni Ansar,0.667,Nador,96.35510645976181,
1165,B. Bounsar,Al Hoceïma,1,Boudinar,0.667,Bni Bounsar,0.857,Taounate,96.39119451461566,
1166,Amsernat,Agadir-Ida Ou Tanane,1,Tamri,0.462,Ternata,0.667,Zagora,96.42728256946951,
1167,Anamer,Taroudant,1,Argana,0.5,Ameur,0.727,Salé,96.46337062432335,
1168,Aolos,Taroudant,1,Aoulouz,0.667,Aoulouz,0.667,Taroudant,96.4994586791772,
1169,Aruit,Nador,1,Al Aroui,0.615,Targuist,0.769,Al Hoceïma,96.53554673403103,
1170,igherme,Taroudant,1,Irherm,0.769,Irherm,0.769,Taroudant,96.57163478888488,
1171,ighmnigrane,Tinghir,1,Tinghir,0.556,Ighzrane,0.737,Taza,96.60772284373873,
1172,As jbel oulia,Tinghir,1,Ferkla El Oulia,0.714,Ferkla El Oulia,0.714,Tinghir,96.64381089859256,
1173,As s Gharbia,Tinghir,1,Ait Sedrate Sahl El Gharbia,0.564,Had Al Gharbia,0.769,Tanger-Assilah,96.67989895344641,
1174,Assifane,Chefchaouen,1,Tassift,0.667,Ifrane,0.714,Ifrane,96.71598700830025,
1175,Attaouia Chaaibia,El Kelâa des Sraghna,1,Laattaouia Ech-Chaybia,0.769,Laattaouia Ech-Chaybia,0.769,El Kelâa des Sraghna,96.7520750631541,
1176,Aychtoume,Taounate,1,Taounate,0.471,Chtouka,0.625,El Jadida,96.78816311800794,
1177,Albassatine,Meknès,1,Mrhassiyine,0.545,Al Bahraoyine,0.667,Tanger-Assilah,96.82425117286178,
1178,Alhouda Bloc B N° 545,Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.303,El Koudia El Beida,0.474,Taroudant,96.86033922771563,
1179,Alqods,Taza,1,Galdamane,0.4,Al Oued,0.615,Chefchaouen,96.89642728256948,
1180,ighrmloune,Tinghir,1,Aghbalou N'Kerdous,0.5,Tighedouine,0.667,Al Haouz,96.93251533742331,
1181,imghrane,Tinghir,1,Tinghir,0.533,Ighzrane,0.875,Taza,96.96860339227716,
1182,imzoudar,Tinghir,1,Imider,0.571,Mzoudia,0.8,Chichaoua,97.004691447131,
1183,izourka,Tinghir,1,Outerbat,0.533,Ourika,0.769,Al Haouz,97.04077950198484,
1184,jmaat abdellah,Al Haouz,1,Tameslouht,0.167,Ait Abdellah,0.846,Chtouka-Aït Baha,97.07686755683869,
1185,jnan ward,Fès,1,Ain Kansra,0.421,Ain Harrouda,0.571,Médiouna,97.11295561169253,
1186,o ghalem,Settat,1,Toualet,0.533,Ouled Ghanem,0.7,Sidi Bennour,97.14904366654638,
1187,oled bouaziri,Settat,1,Oulad Abbou,0.583,Oulad Bourima,0.692,Taza,97.18513172140021,
1188,oled bouchair,Settat,1,Oulad Abbou,0.583,Oulad Boughadi,0.741,Khouribga,97.22121977625406,
1189,karia ba ahmd,Taounate,1,Aïn Aïcha,0.455,Karia Ba Mohamed,0.828,Moulay Yacoub,97.25730783110791,
1190,karia ba med,Taounate,1,Ras El Oued,0.435,Karia Ba Mohamed,0.857,Moulay Yacoub,97.29339588596174,
1191,kella,Tinghir,1,Toudgha El Oulia,0.381,Mellila,0.667,Benslimane,97.32948394081559,
1192,kolla,Larache,1,Souk Tolba,0.533,Kechoula,0.615,Chichaoua,97.36557199566943,
1193,lagnat,Béni Mellal,1,Oulad Gnaou,0.588,Lagnadiz,0.714,Khouribga,97.40166005052328,
1194,laksir,El Hajeb,1,Iqaddar,0.308,Laqsir,0.833,Moulay Yacoub,97.43774810537712,
1195,lamzem,El Kelâa des Sraghna,1,Oulad Amer,0.5,Talzemt,0.615,Boulemane,97.47383616023096,
1196,lbour,Tinghir,1,Outerbat,0.462,Bourd,0.8,Al Hoceïma,97.50992421508481,
1197,lhart,Tinghir,1,Aït Elfarsi,0.375,Lahdar,0.727,Youssoufia,97.54601226993866,
1198,lharte,Tinghir,1,Aït Elfarsi,0.353,Lahdar,0.667,Youssoufia,97.58210032479249,
1199,marnissa,Taounate,1,Tissa,0.615,Massa,0.769,Tiznit,97.61818837964634,
1200,idaogaylat,Taroudant,1,Ida Ou Gailal,0.696,Ida Ou Gailal,0.696,Taroudant,97.65427643450018,
1201,igermaouas,Driouch,1,Amejjaou,0.444,Ijarmaouas,0.8,Al Hoceïma,97.69036448935402,
1202,mirna,Tinghir,1,Imider,0.545,Smià,0.667,Taza,97.72645254420787,
1203,moqrisat,Ouezzane,1,Brikcha,0.4,Moqrisset,0.824,Chefchaouen,97.76254059906171,
1204,moujjou,Sefrou,1,Ahermoumou,0.588,Boujdour,0.667,Boujdour,97.79862865391556,
