province,region,annee,mois,cas_predits,ci_lower_95,ci_upper_95
Taroudant,Souss-Massa,2037,10,2.892861891782709,0.7187585161670365,5.066965267398381
Taroudant,Souss-Massa,2037,11,3.0214340502441845,0.7375571221729831,5.3053109783153864
Taroudant,Souss-Massa,2037,12,3.9314974706989947,1.1775828234140975,6.685412117983892
Taroudant,Souss-Massa,2038,1,3.983025209367668,1.1596586428406268,6.80639177589471
Taroudant,Souss-Massa,2038,2,3.8434357726074713,1.0636483480570438,6.623223197157898
Taroudant,Souss-Massa,2038,3,3.705663747211781,1.006141981014355,6.405185513409206
Taroudant,Souss-Massa,2038,4,3.479077713961733,0.9392950013787846,6.0188604265446815
Taroudant,Souss-Massa,2038,5,3.3549685221734187,0.89830454353626,5.811632500810577
Taroudant,Souss-Massa,2038,6,3.400946958270953,0.9035087135045363,5.898385203037369
Taroudant,Souss-Massa,2038,7,2.8425716766019207,0.675193229394953,5.009950123808888
Taroudant,Souss-Massa,2038,8,2.8204720701716655,0.6566731318029442,4.984271008540387
Taroudant,Souss-Massa,2038,9,3.026259462004759,0.7690312834114557,5.283487640598063
Taroudant,Souss-Massa,2038,10,2.892872177776844,0.7187659256803061,5.066978429873382
Taroudant,Souss-Massa,2038,11,3.021047145653148,0.7372713496618286,5.304822941644467
Taroudant,Souss-Massa,2038,12,3.9315816000684145,1.177647932634355,6.685515267502474
Taroudant,Souss-Massa,2039,1,3.982665372485827,1.1593748659515528,6.805955879020101
Taroudant,Souss-Massa,2039,2,3.84349171200616,1.0636925501601637,6.623290873852156
Taroudant,Souss-Massa,2039,3,3.704725611201569,1.005410020648854,6.404041201754284
Taroudant,Souss-Massa,2039,4,3.477879050915818,0.9383789522525197,6.017379149579116
Taroudant,Souss-Massa,2039,5,3.3543928930337477,0.8978693263146136,5.810916459752882
Taroudant,Souss-Massa,2039,6,3.400824472055887,0.9034154198283448,5.8982335242834285
Taroudant,Souss-Massa,2039,7,2.8407014599576383,0.6738335609283941,5.007569358986883
Taroudant,Souss-Massa,2039,8,2.822353346490959,0.6573478396725645,4.987358853309354
Taroudant,Souss-Massa,2039,9,3.0261219403091784,0.7689303129785565,5.2833135676398
Taroudant,Souss-Massa,2039,10,2.893015642802864,0.7188700890323863,5.067161196573341
Taroudant,Souss-Massa,2039,11,3.0207849823796384,0.7370771312603894,5.3044928334988874
Taroudant,Souss-Massa,2039,12,3.923962103251728,1.1744249261627773,6.673499280340678
Taroudant,Souss-Massa,2040,1,3.9826583200378085,1.1593692784980472,6.805947361577569
Taroudant,Souss-Massa,2040,2,3.8434651210012714,1.0636715392435319,6.623258702759011
Taroudant,Souss-Massa,2040,3,3.704791180164917,1.005461331787592,6.404121028542242
Taroudant,Souss-Massa,2040,4,3.4784277128877195,0.9388007389768469,6.0180546867985925
Taroudant,Souss-Massa,2040,5,3.3543893178129967,0.8978665926562446,5.810912042969749
Taroudant,Souss-Massa,2040,6,3.4008433636978452,0.9034298510062646,5.898256876389426
Taroudant,Souss-Massa,2040,7,2.84114920303923,0.6741575548951766,5.008140851183283
Taroudant,Souss-Massa,2040,8,2.8228000512787617,0.6576731533938185,4.987926949163705
Taroudant,Souss-Massa,2040,9,3.026395295954784,0.7690526640854234,5.283737927824145
Taroudant,Souss-Massa,2040,10,2.8942274493640565,0.7193984238598738,5.069056474868239
Taroudant,Souss-Massa,2040,11,3.0201435354884145,0.7366029286636744,5.303684142313155
Taroudant,Souss-Massa,2040,12,3.923890484049774,1.1743690608510526,6.673411907248496
Taroudant,Souss-Massa,2041,1,3.982490052238689,1.159235944499482,6.805744159977896
Taroudant,Souss-Massa,2041,2,3.886766641176635,1.0811992204699172,6.6923340618833524
Taroudant,Souss-Massa,2041,3,3.7047920399926704,1.0054620058038122,6.404122074181529
Taroudant,Souss-Massa,2041,4,3.4774482917813527,0.9380525889925018,6.016843994570204
Taroudant,Souss-Massa,2041,5,3.3543579862025403,0.8979142324396023,5.810801739965479
Taroudant,Souss-Massa,2041,6,3.400770293367714,0.9033742870232251,5.898166299712203
Taroudant,Souss-Massa,2041,7,2.8411315053772674,0.6741511798056696,5.008111830948865
Taroudant,Souss-Massa,2041,8,2.8228000512787617,0.6576731533938185,4.987926949163705
Taroudant,Souss-Massa,2041,9,3.0273288682455965,0.769740029090245,5.284917707400949
Taroudant,Souss-Massa,2041,10,2.8957376643677253,0.7204950214768076,5.070980307258643
Taroudant,Souss-Massa,2041,11,3.0197692393839715,0.7363253753827532,5.30321310338519
Taroudant,Souss-Massa,2041,12,3.92411259007557,1.1745425251458022,6.673682655005337
Taroudant,Souss-Massa,2042,1,3.9824939799304206,1.1592390606427663,6.8057488992180755
Taroudant,Souss-Massa,2042,2,3.886715002860432,1.081158838663523,6.692271167057341
Taroudant,Souss-Massa,2042,3,3.704899851334096,1.0055460926998565,6.404253609968335
Taroudant,Souss-Massa,2042,4,3.4765422992846333,0.9373599158028072,6.015724682766459
Taroudant,Souss-Massa,2042,5,3.35424928331246,0.8978320484310234,5.810666518193896
Taroudant,Souss-Massa,2042,6,3.4007157777750816,0.9033325826046834,5.89809897294548
Taroudant,Souss-Massa,2042,7,2.83798685104677,0.6718695569505568,5.004104145142983
Taroudant,Souss-Massa,2042,8,2.8204712636924865,0.6559797261129705,4.984962801272003
Taroudant,Souss-Massa,2042,9,3.0272506262797108,0.7697222147171208,5.2847790378423
Taroudant,Souss-Massa,2042,10,2.89638305473754,0.7209636531311041,5.071802456343976
Taroudant,Souss-Massa,2042,11,3.019342420012691,0.736008806503778,5.302676033521603
Taroudant,Souss-Massa,2042,12,3.924051216079857,1.1744951500710195,6.673607282088694
Taroudant,Souss-Massa,2043,1,3.983693665006997,1.1601801995345062,6.8072071304794886
Taroudant,Souss-Massa,2043,2,3.886738212542193,1.0811771023382324,6.692299322746154
Taroudant,Souss-Massa,2043,3,3.7037535252267504,1.0046510837688207,6.40285596668468
Taroudant,Souss-Massa,2043,4,3.47797742623397,0.9384008886497002,6.01755396381824
Taroudant,Souss-Massa,2043,5,3.3542879180865253,0.8978611920500361,5.810714644123014
Taroudant,Souss-Massa,2043,6,3.4020142517554404,0.9038648935921314,5.900163609918749
Taroudant,Souss-Massa,2043,7,2.8378789498347783,0.671791433153683,5.003966466515873
Taroudant,Souss-Massa,2043,8,2.8205637450033496,0.6560467739482845,4.985080716058414
Taroudant,Souss-Massa,2043,9,3.0276761001680734,0.7700358897106758,5.285316310625471
Taroudant,Souss-Massa,2043,10,2.8947958075404023,0.7198786075636217,5.0697130075171835
Taroudant,Souss-Massa,2043,11,3.01907989385454,0.7358144082653917,5.302345379443688
Taroudant,Souss-Massa,2043,12,3.9643931891888267,1.1917512058131705,6.737035172564482
Taroudant,Souss-Massa,2044,1,3.984875705223112,1.1611108846337266,6.808640525812498
Taroudant,Souss-Massa,2044,2,3.8868005279537474,1.0812263029957747,6.69237475291172
Taroudant,Souss-Massa,2044,3,3.702586894474037,1.0040199778979915,6.401153811050083
Taroudant,Souss-Massa,2044,4,3.477462123842928,0.9380086639067344,6.016915583779122
Taroudant,Souss-Massa,2044,5,3.3542879180865253,0.8978611920500361,5.810714644123014
Taroudant,Souss-Massa,2044,6,3.4020201269650396,0.9038694357496486,5.900170818180431
Taroudant,Souss-Massa,2044,7,2.837785091322441,0.671722796623405,5.0038473860214765
Taroudant,Souss-Massa,2044,8,2.8205637450033496,0.6560467739482845,4.985080716058414
Taroudant,Souss-Massa,2044,9,3.0276720769781447,0.7700330276174485,5.285311126338841
Taroudant,Souss-Massa,2044,10,2.894712022961447,0.7198174031789364,5.069606642743958
Taroudant,Souss-Massa,2044,11,3.018822569320692,0.7356776549483373,5.301967483693047
Taroudant,Souss-Massa,2044,12,3.9644775052025474,1.1918175530195283,6.7371374573855665
Taroudant,Souss-Massa,2045,1,3.9839772874202217,1.1604027547054683,6.807551820134975
Taroudant,Souss-Massa,2045,2,3.8865188338150793,1.0810039050635019,6.692033762566657
Taroudant,Souss-Massa,2045,3,3.7023950208659517,1.0038708104243543,6.400919231307549
Taroudant,Souss-Massa,2045,4,3.478043893710619,0.9384542784217906,6.017633508999447
Taroudant,Souss-Massa,2045,5,3.35428270925884,0.8978570980069867,5.8107083205106935
Taroudant,Souss-Massa,2045,6,3.400910843128755,0.9030268611811296,5.89879482507638
Taroudant,Souss-Massa,2045,7,2.8379047233255625,0.6717658576235057,5.004043589027619
Taroudant,Souss-Massa,2045,8,2.8206471810405245,0.6561073033700358,4.985187058711013
Taroudant,Souss-Massa,2045,9,3.028088226215019,0.7701592239246873,5.286017228505351
Taroudant,Souss-Massa,2045,10,2.8947447334563168,0.7198413038993277,5.069648163013306
Taroudant,Souss-Massa,2045,11,3.0195269176915636,0.736198843787125,5.302854991596002
Taroudant,Souss-Massa,2045,12,3.9644775052025474,1.1918175530195283,6.7371374573855665
Tata,Souss-Massa,2025,1,0.44726071273219553,0.0,1.1474058406350118
Tata,Souss-Massa,2025,2,0.44745706250442013,0.0,1.1477659633792847
Tata,Souss-Massa,2025,3,0.446893776784984,0.0,1.146733032948678
Tata,Souss-Massa,2025,4,0.44677747212038316,0.0,1.146519675032113
Tata,Souss-Massa,2025,5,0.4472469285026188,0.0,1.1473807248494952
Tata,Souss-Massa,2025,6,0.4467574659027284,0.0,1.1464832206695963
Tata,Souss-Massa,2025,7,0.4465810147981205,0.0,1.146159586247985
Tata,Souss-Massa,2025,8,0.4463323730751528,0.0,1.145703661484631
Tata,Souss-Massa,2025,9,0.44758163033034876,0.0,1.1479945197821022
Tata,Souss-Massa,2025,10,0.4475639483305675,0.0,1.1479617501225354
Tata,Souss-Massa,2025,11,0.4478316194509489,0.0,1.1484521261308476
Tata,Souss-Massa,2025,12,0.4486308085914324,0.0,1.1499178273981345
Tata,Souss-Massa,2026,1,0.4472604636650082,0.0,1.1474053842327891
Tata,Souss-Massa,2026,2,0.44745706250442013,0.0,1.1477659633792847
Tata,Souss-Massa,2026,3,0.4468934768523382,0.0,1.1467324832365546
Tata,Souss-Massa,2026,4,0.44677747212038316,0.0,1.146519675032113
Tata,Souss-Massa,2026,5,0.4472469285026188,0.0,1.1473807248494952
Tata,Souss-Massa,2026,6,0.4467574659027284,0.0,1.1464832206695963
Tata,Souss-Massa,2026,7,0.4465795579310322,0.0,1.1461569157072788
Tata,Souss-Massa,2026,8,0.44632164108530425,0.0,1.145683985558412
Tata,Souss-Massa,2026,9,0.44757204165982456,0.0,1.1479769511513045
Tata,Souss-Massa,2026,10,0.4475639483305675,0.0,1.1479617501225354
Tata,Souss-Massa,2026,11,0.4478316194509489,0.0,1.1484521261308476
Tata,Souss-Massa,2026,12,0.4486265623654203,0.0,1.1499100521549037
Tata,Souss-Massa,2027,1,0.44726115325915705,0.0,1.147406647822312
Tata,Souss-Massa,2027,2,0.4474556017348691,0.0,1.147763286869658
Tata,Souss-Massa,2027,3,0.44689316601728857,0.0,1.1467319135439735
Tata,Souss-Massa,2027,4,0.4467784081858221,0.0,1.1465213913443961
Tata,Souss-Massa,2027,5,0.4472385340303829,0.0,1.1473653412693179
Tata,Souss-Massa,2027,6,0.446754936418301,0.0,1.1464785845584096
Tata,Souss-Massa,2027,7,0.4465795579310322,0.0,1.1461569157072788
Tata,Souss-Massa,2027,8,0.44632231620225393,0.0,1.1456852235608104
Tata,Souss-Massa,2027,9,0.447574963290854,0.0,1.1479823066349333
Tata,Souss-Massa,2027,10,0.4475639483305675,0.0,1.1479617501225354
Tata,Souss-Massa,2027,11,0.44783172239904945,0.0,1.1484523150523986
Tata,Souss-Massa,2027,12,0.44863362074688146,0.0,1.1499229770290487
Tata,Souss-Massa,2028,1,0.44726119732713077,0.0,1.1474067285729137
Tata,Souss-Massa,2028,2,0.44745170124727174,0.0,1.1477561404024454
Tata,Souss-Massa,2028,3,0.44689362907243224,0.0,1.1467327622221841
Tata,Souss-Massa,2028,4,0.4467784081858221,0.0,1.1465213913443961
Tata,Souss-Massa,2028,5,0.44723867371329534,0.0,1.1473655972282182
Tata,Souss-Massa,2028,6,0.44674194024371144,0.0,1.1464547642286285
Tata,Souss-Massa,2028,7,0.4465795579310322,0.0,1.1461569157072788
Tata,Souss-Massa,2028,8,0.446323603318641,0.0,1.145687584278175
Tata,Souss-Massa,2028,9,0.447574963290854,0.0,1.1479823066349333
Tata,Souss-Massa,2028,10,0.447568584233914,0.0,1.1479702437873343
Tata,Souss-Massa,2028,11,0.4478335592681709,0.0,1.148455682089394
Tata,Souss-Massa,2028,12,0.4486311600965383,0.0,1.1499184713682722
Tata,Souss-Massa,2029,1,0.4472619826050813,0.0,1.1474081676988104
Tata,Souss-Massa,2029,2,0.4474508677543521,0.0,1.1477546132061782
Tata,Souss-Massa,2029,3,0.4468899607926681,0.0,1.146726036291636
Tata,Souss-Massa,2029,4,0.4467740887869971,0.0,1.1465134741072143
Tata,Souss-Massa,2029,5,0.44723148587973705,0.0,1.1473524115649023
Tata,Souss-Massa,2029,6,0.44674194024371144,0.0,1.1464547642286285
Tata,Souss-Massa,2029,7,0.44661737022128345,0.0,1.1462262600223596
Tata,Souss-Massa,2029,8,0.446323603318641,0.0,1.145687584278175
Tata,Souss-Massa,2029,9,0.44757495211093956,0.0,1.1479822861523432
Tata,Souss-Massa,2029,10,0.44756855570605764,0.0,1.1479701915176934
Tata,Souss-Massa,2029,11,0.44783439269677694,0.0,1.1484572093142602
Tata,Souss-Massa,2029,12,0.4486328136931005,0.0,1.149921499344679
Tata,Souss-Massa,2030,1,0.4472799566692302,0.0,1.1474411277790355
Tata,Souss-Massa,2030,2,0.4474508677543521,0.0,1.1477546132061782
Tata,Souss-Massa,2030,3,0.4468875515698282,0.0,1.1467216206489095
Tata,Souss-Massa,2030,4,0.4467924039594406,0.0,1.1465470468851506
Tata,Souss-Massa,2030,5,0.44723161762540087,0.0,1.147352652979578
Tata,Souss-Massa,2030,6,0.44674194024371144,0.0,1.1464547642286285
Tata,Souss-Massa,2030,7,0.44661231887656416,0.0,1.1462170030205683
Tata,Souss-Massa,2030,8,0.4463237775982605,0.0,1.1456879037980556
Tata,Souss-Massa,2030,9,0.4475602303133352,0.0,1.14795531472775
Tata,Souss-Massa,2030,10,0.44756855570605764,0.0,1.1479701915176934
Tata,Souss-Massa,2030,11,0.447880602126585,0.0,1.148541875889184
Tata,Souss-Massa,2030,12,0.4485379384353957,0.0,1.14974753363814
Tata,Souss-Massa,2031,1,0.4472303901834538,0.0,1.1473502168950933
Tata,Souss-Massa,2031,2,0.44745830751703275,0.0,1.1477682524689243
Tata,Souss-Massa,2031,3,0.4468875515698282,0.0,1.1467216206489095
Tata,Souss-Massa,2031,4,0.4468379230314955,0.0,1.1466305259356346
Tata,Souss-Massa,2031,5,0.44722030674696506,0.0,1.1473319258593162
Tata,Souss-Massa,2031,6,0.44674194280022456,0.0,1.1464547689166777
Tata,Souss-Massa,2031,7,0.44661231887656416,0.0,1.1462170030205683
Tata,Souss-Massa,2031,8,0.4463237775982605,0.0,1.1456879037980556
Tata,Souss-Massa,2031,9,0.4475602303133352,0.0,1.14795531472775
Tata,Souss-Massa,2031,10,0.44756855570605764,0.0,1.1479701915176934
Tata,Souss-Massa,2031,11,0.44788063018578245,0.0,1.1485419272922939
Tata,Souss-Massa,2031,12,0.44873581833145504,0.0,1.1501106204119773
Tata,Souss-Massa,2032,1,0.4472257430124045,0.0,1.1473417001465336
Tata,Souss-Massa,2032,2,0.4474610592011402,0.0,1.147773294130472
Tata,Souss-Massa,2032,3,0.4468553692848969,0.0,1.1466626113368186
Tata,Souss-Massa,2032,4,0.4468329395892109,0.0,1.1466213915836185
Tata,Souss-Massa,2032,5,0.4472202793374427,0.0,1.147331875632872
Tata,Souss-Massa,2032,6,0.44674194280022456,0.0,1.1464547689166777
Tata,Souss-Massa,2032,7,0.44661119309301966,0.0,1.1462149394362582
Tata,Souss-Massa,2032,8,0.4463236360852944,0.0,1.1456876443560553
Tata,Souss-Massa,2032,9,0.44762739886608416,0.0,1.1480785001218576
Tata,Souss-Massa,2032,10,0.4475607798196053,0.0,1.1479559452432686
Tata,Souss-Massa,2032,11,0.44788096236914304,0.0,1.1485425358469057
Tata,Souss-Massa,2032,12,0.4487368447243734,0.0,1.1501124998212529
Tata,Souss-Massa,2033,1,0.4472133551791565,0.0,1.1473189988407282
Tata,Souss-Massa,2033,2,0.44746419895887385,0.0,1.147779046991608
Tata,Souss-Massa,2033,3,0.4468574042075442,0.0,1.1466663410384557
Tata,Souss-Massa,2033,4,0.4468447997855956,0.0,1.1466431445058043
Tata,Souss-Massa,2033,5,0.44721575563606114,0.0,1.1473235805519555
Tata,Souss-Massa,2033,6,0.446728946625635,0.0,1.1464309484194835
Tata,Souss-Massa,2033,7,0.4466093180052547,0.0,1.1462115012170049
Tata,Souss-Massa,2033,8,0.44632355974254806,0.0,1.1456875043971257
Tata,Souss-Massa,2033,9,0.4476270077265422,0.0,1.148077783517828
Tata,Souss-Massa,2033,10,0.44756137499889204,0.0,1.1479570357039726
Tata,Souss-Massa,2033,11,0.4478784499392414,0.0,1.148537930275042
Tata,Souss-Massa,2033,12,0.4487368447243734,0.0,1.1501124998212529
Tata,Souss-Massa,2034,1,0.4472140145535197,0.0,1.1473202070930109
Tata,Souss-Massa,2034,2,0.44746105174239076,0.0,1.1477732758636539
Tata,Souss-Massa,2034,3,0.4468574042075442,0.0,1.1466663410384557
Tata,Souss-Massa,2034,4,0.4468457004724999,0.0,1.1466447953116248
Tata,Souss-Massa,2034,5,0.44721248391783536,0.0,1.1473175798335127
Tata,Souss-Massa,2034,6,0.4467291207306939,0.0,1.146431267531818
Tata,Souss-Massa,2034,7,0.446609745282535,0.0,1.1462122844332092
Tata,Souss-Massa,2034,8,0.4463231625606188,0.0,1.14568677506024
Tata,Souss-Massa,2034,9,0.4476122721714037,0.0,1.1480507854384931
Tata,Souss-Massa,2034,10,0.4475545260535738,0.0,1.1479444889784909
Tata,Souss-Massa,2034,11,0.4478790168464213,0.0,1.148538968809114
Tata,Souss-Massa,2034,12,0.4487357815787005,0.0,1.1501105530787294
Tata,Souss-Massa,2035,1,0.44722737031780596,0.0,1.1473446917206591
Tata,Souss-Massa,2035,2,0.44746070653532727,0.0,1.1477726433433046
Tata,Souss-Massa,2035,3,0.4468570031992114,0.0,1.1466656060566107
Tata,Souss-Massa,2035,4,0.4468726048473626,0.0,1.1466941249563387
Tata,Souss-Massa,2035,5,0.44719261589629494,0.0,1.1472811725671193
Tata,Souss-Massa,2035,6,0.4467270321272744,0.0,1.1464274393307392
Tata,Souss-Massa,2035,7,0.446609745282535,0.0,1.1462122844332092
Tata,Souss-Massa,2035,8,0.4463231625606188,0.0,1.14568677506024
Tata,Souss-Massa,2035,9,0.4476122721714037,0.0,1.1480507854384931
Tata,Souss-Massa,2035,10,0.4475547146857215,0.0,1.1479448345871073
Tata,Souss-Massa,2035,11,0.4478790168464213,0.0,1.148538968809114
Tata,Souss-Massa,2035,12,0.4487389323028607,0.0,1.1501163222207338
Tata,Souss-Massa,2036,1,0.44721889971259654,0.0,1.1473291569217168
Tata,Souss-Massa,2036,2,0.4473697799502196,0.0,1.1476058723908886
Tata,Souss-Massa,2036,3,0.4468570031992114,0.0,1.1466656060566107
Tata,Souss-Massa,2036,4,0.4468726048473626,0.0,1.1466941249563387
Tata,Souss-Massa,2036,5,0.4471930238023136,0.0,1.147281920027922
Tata,Souss-Massa,2036,6,0.4467270321272744,0.0,1.1464274393307392
Tata,Souss-Massa,2036,7,0.446609745282535,0.0,1.1462122844332092
Tata,Souss-Massa,2036,8,0.44632335355401387,0.0,1.1456871252252652
Tata,Souss-Massa,2036,9,0.4476122721714037,0.0,1.1480507854384931
Tata,Souss-Massa,2036,10,0.4475547146857215,0.0,1.1479448345871073
Tata,Souss-Massa,2036,11,0.4478618003250856,0.0,1.148507414194512
Tata,Souss-Massa,2036,12,0.44873011012596636,0.0,1.1501001683678314
Tata,Souss-Massa,2037,1,0.4472188976256312,0.0,1.1473291530975456
Tata,Souss-Massa,2037,2,0.44737847763872385,0.0,1.147621809857914
Tata,Souss-Massa,2037,3,0.4468651582153831,0.0,1.1466805528120294
Tata,Souss-Massa,2037,4,0.44687267360610644,0.0,1.1466942509729248
Tata,Souss-Massa,2037,5,0.44720128605302384,0.0,1.1472970616215517
Tata,Souss-Massa,2037,6,0.4467272411474021,0.0,1.1464278224647986
Tata,Souss-Massa,2037,7,0.44660917895395513,0.0,1.1462112457927913
Tata,Souss-Massa,2037,8,0.44634929776947424,0.0,1.1457347107872853
Tata,Souss-Massa,2037,9,0.4476109002133881,0.0,1.1480482718202867
Tata,Souss-Massa,2037,10,0.4475547146857215,0.0,1.1479448345871073
Tata,Souss-Massa,2037,11,0.4478593093854426,0.0,1.1485028511785313
Tata,Souss-Massa,2037,12,0.4488741052865008,0.0,1.1503641866101135
Tata,Souss-Massa,2038,1,0.44721878346356486,0.0,1.147328943880681
Tata,Souss-Massa,2038,2,0.44737847763872385,0.0,1.147621809857914
Tata,Souss-Massa,2038,3,0.4468657113222858,0.0,1.1466815665634804
Tata,Souss-Massa,2038,4,0.4468904070419555,0.0,1.1467267619520913
Tata,Souss-Massa,2038,5,0.44720128486718314,0.0,1.1472970594490053
Tata,Souss-Massa,2038,6,0.4467272708400985,0.0,1.146427876887612
Tata,Souss-Massa,2038,7,0.4466133286683278,0.0,1.1462188524682468
Tata,Souss-Massa,2038,8,0.44634929776947424,0.0,1.1457347107872853
Tata,Souss-Massa,2038,9,0.4476109002133881,0.0,1.1480482718202867
Tata,Souss-Massa,2038,10,0.4475476794206952,0.0,1.1479319443872762
Tata,Souss-Massa,2038,11,0.447860957222425,0.0,1.1485058697548194
Tata,Souss-Massa,2038,12,0.4488809303724024,0.0,1.150376683713385
Tata,Souss-Massa,2039,1,0.4472236003315898,0.0,1.147337774597067
Tata,Souss-Massa,2039,2,0.44737847763872385,0.0,1.147621809857914
Tata,Souss-Massa,2039,3,0.4468657113222858,0.0,1.1466815665634804
Tata,Souss-Massa,2039,4,0.4468956683282878,0.0,1.1467364050213913
Tata,Souss-Massa,2039,5,0.44720192253172386,0.0,1.147298227966744
Tata,Souss-Massa,2039,6,0.4466794338945134,0.0,1.1463401856683335
Tata,Souss-Massa,2039,7,0.44661365884376725,0.0,1.1462194576854619
Tata,Souss-Massa,2039,8,0.44634929776947424,0.0,1.1457347107872853
Tata,Souss-Massa,2039,9,0.4476109002133881,0.0,1.1480482718202867
Tata,Souss-Massa,2039,10,0.44754804397809583,0.0,1.1479326123096714
Tata,Souss-Massa,2039,11,0.44786306007055676,0.0,1.1485097219038134
Tata,Souss-Massa,2039,12,0.44884825120984806,0.0,1.1503167890299986
Tata,Souss-Massa,2040,1,0.4472228551307059,0.0,1.147336409011837
Tata,Souss-Massa,2040,2,0.4473858402693345,0.0,1.1476353007624234
Tata,Souss-Massa,2040,3,0.4468657113222858,0.0,1.1466815665634804
Tata,Souss-Massa,2040,4,0.44690461930587777,0.0,1.146752810397909
Tata,Souss-Massa,2040,5,0.44720704520659604,0.0,1.1473076152471047
Tata,Souss-Massa,2040,6,0.4466794338945134,0.0,1.1463401856683335
Tata,Souss-Massa,2040,7,0.44661365884376725,0.0,1.1462194576854619
Tata,Souss-Massa,2040,8,0.44634929776947424,0.0,1.1457347107872853
Tata,Souss-Massa,2040,9,0.4476109002133881,0.0,1.1480482718202867
Tata,Souss-Massa,2040,10,0.4475506474843802,0.0,1.1479373847378989
Tata,Souss-Massa,2040,11,0.44786306007055676,0.0,1.1485097219038134
Tata,Souss-Massa,2040,12,0.44884754697833246,0.0,1.150315499669007
Tata,Souss-Massa,2041,1,0.4472226034222995,0.0,1.1473359478223892
Tata,Souss-Massa,2041,2,0.44729965567848046,0.0,1.147477229089265
Tata,Souss-Massa,2041,3,0.4468630885850952,0.0,1.1466767595599268
Tata,Souss-Massa,2041,4,0.44690461930587777,0.0,1.146752810397909
Tata,Souss-Massa,2041,5,0.4472053344570011,0.0,1.1473044802456835
Tata,Souss-Massa,2041,6,0.44667938039395527,0.0,1.1463400876059884
Tata,Souss-Massa,2041,7,0.44661366266610275,0.0,1.1462194646971704
Tata,Souss-Massa,2041,8,0.4463490943250654,0.0,1.1457343378035096
Tata,Souss-Massa,2041,9,0.447610563312671,0.0,1.148047654558257
Tata,Souss-Massa,2041,10,0.447551274500342,0.0,1.14793853350982
Tata,Souss-Massa,2041,11,0.44786884122199233,0.0,1.1485203116335239
Tata,Souss-Massa,2041,12,0.4488610836660873,0.0,1.1503403028059027
Tata,Souss-Massa,2042,1,0.4472226034222995,0.0,1.1473359478223892
Tata,Souss-Massa,2042,2,0.44729080665166565,0.0,1.1474610134139032
Tata,Souss-Massa,2042,3,0.4468613461271943,0.0,1.1466735645111532
Tata,Souss-Massa,2042,4,0.44691137453118884,0.0,1.1467651918053723
Tata,Souss-Massa,2042,5,0.44721485847287307,0.0,1.1473219513336077
Tata,Souss-Massa,2042,6,0.44667938039395527,0.0,1.1463400876059884
Tata,Souss-Massa,2042,7,0.44661366266610275,0.0,1.1462194646971704
Tata,Souss-Massa,2042,8,0.4463490943250654,0.0,1.1457343378035096
Tata,Souss-Massa,2042,9,0.4476112792810449,0.0,1.1480489663404654
Tata,Souss-Massa,2042,10,0.447551274500342,0.0,1.14793853350982
Tata,Souss-Massa,2042,11,0.44786843984301444,0.0,1.1485195760335918
Tata,Souss-Massa,2042,12,0.44886166450596837,0.0,1.1503413662522939
Tata,Souss-Massa,2043,1,0.4472995806947629,0.0,1.1474771469782519
Tata,Souss-Massa,2043,2,0.44729096678292934,0.0,1.147461306840036
Tata,Souss-Massa,2043,3,0.4468435158954479,0.0,1.1466408741042033
Tata,Souss-Massa,2043,4,0.4469106717334573,0.0,1.1467639035715653
Tata,Souss-Massa,2043,5,0.44721371740591875,0.0,1.1473198603651573
Tata,Souss-Massa,2043,6,0.44667938039395527,0.0,1.1463400876059884
Tata,Souss-Massa,2043,7,0.44661373400493976,0.0,1.146219595462523
Tata,Souss-Massa,2043,8,0.4463490943250654,0.0,1.1457343378035096
Tata,Souss-Massa,2043,9,0.4476112792810449,0.0,1.1480489663404654
Tata,Souss-Massa,2043,10,0.44755076478054545,0.0,1.1479375995638803
Tata,Souss-Massa,2043,11,0.44786791521415215,0.0,1.1485186149922193
Tata,Souss-Massa,2043,12,0.4488565566015333,0.0,1.1503320141827584
Tata,Souss-Massa,2044,1,0.44729894352360433,0.0,1.1474759784225834
Tata,Souss-Massa,2044,2,0.44729167141451653,0.0,1.147462598029601
Tata,Souss-Massa,2044,3,0.44683937806552604,0.0,1.1466332901160585
Tata,Souss-Massa,2044,4,0.4469111537380387,0.0,1.1467647869970903
Tata,Souss-Massa,2044,5,0.44721371740591875,0.0,1.1473198603651573
Tata,Souss-Massa,2044,6,0.44667938498030035,0.0,1.1463400960199712
Tata,Souss-Massa,2044,7,0.4466135418351885,0.0,1.1462192432009193
Tata,Souss-Massa,2044,8,0.4463588314261862,0.0,1.1457521931591792
Tata,Souss-Massa,2044,9,0.4476112792810449,0.0,1.1480489663404654
Tata,Souss-Massa,2044,10,0.4475509465519466,0.0,1.147937932598818
Tata,Souss-Massa,2044,11,0.44786791521415215,0.0,1.1485186149922193
Tata,Souss-Massa,2044,12,0.448856788281263,0.0,1.1503324390502307
Tata,Souss-Massa,2045,1,0.44729864481492765,0.0,1.1474754310425017
Tata,Souss-Massa,2045,2,0.44727979780410354,0.0,1.1474408395092657
Tata,Souss-Massa,2045,3,0.44683937806552604,0.0,1.1466332901160585
Tata,Souss-Massa,2045,4,0.4469111537380387,0.0,1.1467647869970903
Tata,Souss-Massa,2045,5,0.4472144559728446,0.0,1.1473212138078197
Tata,Souss-Massa,2045,6,0.44667938498030035,0.0,1.1463400960199712
