rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
722,Od Kasaba,Taounate,1,Oudka,0.571,Ouled Aissa,0.6,Taroudant,81.25469571750564,
723,Od Illoul,Béni Mellal,1,Timoulilt,0.444,Oulad Imloul,0.762,El Kelâa des Sraghna,81.29226145755071,
724,Od Ghalem,Settat,1,Toualet,0.5,Ouled Ghanem,0.762,Sidi Bennour,81.32982719759579,
725,Od Bouchour,Settat,1,Oulad Abbou,0.545,Bouhlou,0.667,Taza,81.36739293764087,
726,Oughroud,Tinghir,1,Bou Azmou,0.471,Bouhouda,0.75,Taounate,81.40495867768595,
727,Oued laabid,Azilal,1,Agoudi N'Lkhair,0.538,Oued Naam,0.7,Errachidia,81.44252441773104,
728,Oued kassaba,Taounate,1,Oued Jemaa,0.636,Ouled Aissa,0.783,Taroudant,81.4800901577761,
729,Oued kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,81.51765589782119,
730,Oued Lahmer,Taza,1,Oued Amlil,0.571,Oued Lakhdar,0.783,El Kelâa des Sraghna,81.55522163786627,
731,Ouald Rahou,Guercif,1,Houara Oulad Raho,0.714,Oulad Dahou,0.818,Inezgane-Aït Melloul,81.59278737791135,
732,Ouadelabid,Azilal,1,Ouaoula,0.588,Bouadel,0.706,Taounate,81.63035311795642,
733,Ouad elabid,Azilal,1,Ouaoula,0.556,Oulad Saïd,0.762,Settat,81.6679188580015,
734,Ouad Almakhazine,Kénitra,1,Oulad Slama,0.593,Oued El Makhazine,0.848,Ouezzane,81.70548459804658,
735,Ouaadia,Al Hoceïma,1,Rouadi,0.769,Oualqadi,0.8,Taroudant,81.74305033809166,
736,Old Bader,Ouezzane,1,Moulay Abdelkader,0.538,Oulad Berhil,0.667,Taroudant,81.78061607813675,
737,DD Mohamed,Driouch,1,M'Hajer,0.471,Mohammédia,0.7,Mohammedia,81.81818181818181,
738,D.Tabarine,Tiznit,1,Ibdar,0.4,Tazarine,0.778,Taza,81.8557475582269,
739,D.Jihadia,Tata,1,Adis,0.462,Bni Hadifa,0.632,Al Hoceïma,81.89331329827198,
740,D.Jihadia,Al Haouz,1,Sti Fadma,0.444,Bni Hadifa,0.632,Al Hoceïma,81.93087903831706,
741,D.Irahalen,Ouarzazate,1,Siroua,0.375,Irohalen,0.778,Chichaoua,81.96844477836214,
742,Chahid Baba,Sefrou,1,Azzaba,0.471,Chahda,0.706,Safi,82.00601051840721,
743,Cab,Chtouka-Aït Baha,1,Tabia,0.5,Chtaiba,0.6,El Kelâa des Sraghna,82.04357625845229,
744,C boumalne,Tinghir,1,Boumalne Dadès,0.667,Boulemane,0.737,Boulemane,82.08114199849737,
745,Béninsser,Nador,1,Beni Ansar,0.737,Beni Ansar,0.737,Nador,82.11870773854245,
746,Béni assifan,Chefchaouen,1,Bni Selmane,0.609,Bni Hassane,0.783,Azilal,82.15627347858752,
747,Bureau Ikaouen,Tinghir,1,Ikniouen,0.545,Askaouen,0.636,Al Haouz,82.1938392186326,
748,Brakt Lamine,Safi,1,Sebt Gzoula,0.435,Ras El Ain,0.636,Youssoufia,82.23140495867769,
749,Bozamlane,Taza,1,Bouyablane,0.737,Bouyablane,0.737,Taza,82.26897069872277,
750,Oulad-Taher,Taounate,1,Oulad Daoud,0.636,Oulad Amer,0.857,El Kelâa des Sraghna,82.30653643876785,
751,"Oulad-Kadour,",Taounate,1,Oulad Daoud,0.75,Oulad Mkoudou,0.769,Sefrou,82.34410217881292,
752,Oulad-Boundar,Taounate,1,Oulad Daoud,0.75,Oulad Moumna,0.8,Chichaoua,82.381667918858,
753,Oulad allal,Meknès,1,Ait Ouallal,0.636,Oulad Salah,0.818,Nouaceur,82.41923365890308,
754,Oulad Tahar,Taounate,1,Oulad Daoud,0.636,Oulad Amghar,0.87,Al Hoceïma,82.45679939894816,
755,Oulad Jerrar,Tiznit,1,Ait Erkha,0.476,Oulad Zarrad,0.75,El Kelâa des Sraghna,82.49436513899323,
756,Oulaayoune,Essaouira,1,Moulay Bouzarqtoune,0.621,Laâyoune,0.889,Laâyoune,82.53193087903831,
757,Ouidane,El Kelâa des Sraghna,1,Taouzint,0.533,Al Ouidane,0.824,Marrakech,82.5694966190834,
758,Boulaajat,Taroudant,1,Ouled Aissa,0.5,Loulja,0.667,Fès,82.60706235912848,
759,Ousikiss,Tinghir,1,Ouaklim,0.4,Boukhrisse,0.667,Béni Mellal,82.64462809917356,
760,Ouriaa,Béni Mellal,1,Naour,0.545,Ourika,0.833,Al Haouz,82.68219383921863,
761,Ourbâa,Béni Mellal,1,Naour,0.545,Ourdana,0.769,Driouch,82.71975957926371,
762,Oum Rbie,Meknès,1,Ouislane,0.5,Oum Rabia,0.824,Khénifra,82.75732531930879,
763,Oum Rabii,Meknès,1,Oualili,0.625,Oum Rabia,0.889,Khénifra,82.79489105935387,
764,Oulkadi,Al Haouz,1,Ourika,0.615,Oualqadi,0.8,Taroudant,82.83245679939895,
765,Ouled jameâ,Moulay Yacoub,1,Oulad Mimoun,0.522,Oulad Amer,0.762,El Kelâa des Sraghna,82.87002253944402,
766,Ouled aarfa,Taroudant,1,Ouled Aissa,0.727,Oulad Aarrad,0.783,El Kelâa des Sraghna,82.9075882794891,
767,Ouled Jirar,Tiznit,1,Ouijjane,0.316,Oued Jdida,0.762,Meknès,82.94515401953419,
768,Ouled Jarrar,Tiznit,1,Ouijjane,0.4,Oulad Zarrad,0.75,El Kelâa des Sraghna,82.98271975957927,
769,Ouled Hammou,Fquih Ben Salah,1,Ouled Bourahmoune,0.69,Oued Laou,0.762,Tétouan,83.02028549962434,
770,Charrate,Taounate,1,Zarkat,0.571,Cherrat,0.8,Benslimane,83.05785123966942,
771,Charf Souani,Tanger-Assilah,1,Dar Chaoui,0.545,Charqaoua,0.667,Moulay Yacoub,83.0954169797145,
772,Chahid baha,Sefrou,1,Ahl Sidi Lahcen,0.538,Ait Baha,0.737,Chtouka-Aït Baha,83.13298271975958,
773,Chahid Baha Rfaif,Sefrou,1,Ahl Sidi Lahcen,0.438,Had Bradia,0.519,Béni Mellal,83.17054845980466,
774,Ras brouj,Settat,1,Machraa Ben Abbou,0.462,Ras Tabouda,0.7,Sefrou,83.20811419984973,
775,Ras Aghil,Sidi Kacem,1,Taoughilt,0.556,Ras Al Ain,0.632,Settat,83.24567993989481,
776,Ras Aghil,Meknès,1,Ras Ijerri,0.526,Ras Al Ain,0.632,Settat,83.2832456799399,
777,"R,Kheir",Sefrou,1,Kandar Sidi Khiar,0.417,Khenifra,0.667,Khénifra,83.32081141998498,
778,R kheir,Sefrou,1,Kandar Sidi Khiar,0.5,Mers El Kheir,0.7,Skhirate-Témara,83.35837716003006,
779,Quolla,Larache,1,Souk Tolba,0.5,Bni Quolla,0.75,Ouezzane,83.39594290007513,
780,Quartier Benkirane,Béni Mellal,1,Bni Zrantel,0.414,Hassi Berkane,0.581,Nador,83.43350864012021,
781,QUARTIER NAJMA RUE Espagne,Tanger-Assilah,1,Al Bahraoyine,0.256,Ait Naamane,0.486,El Hajeb,83.47107438016529,
782,Q-Industriel,Agadir-Ida Ou Tanane,1,Aqesri,0.444,Tindine,0.526,Taroudant,83.50864012021037,
783,Pres de lecole 6 novombre,Fès,1,Sidi Hrazem,0.167,Ras El Oued,0.222,Taounate,83.54620586025544,
784,Bouyafer,Nador,1,Bouarg,0.714,Sbouya,0.714,Sidi Ifni,83.58377160030052,
785,Boumya,Khénifra,1,Oum Rabia,0.533,Sbouya,0.833,Sidi Ifni,83.6213373403456,
786,Boumardoul,Tinghir,1,Bou Azmou,0.632,Bouarouss,0.737,Taounate,83.65890308039069,
787,Boumalne kcer,Tinghir,1,Boumalne Dadès,0.741,Boumalne Dadès,0.741,Tinghir,83.69646882043577,
788,Boumalne k,Tinghir,1,Boumalne Dadès,0.75,Boumalne Dadès,0.75,Tinghir,83.73403456048084,
789,Boumalene,Ouarzazate,1,Toundoute,0.333,Boulemane,0.778,Boulemane,83.77160030052592,
790,Bouigra,Chtouka-Aït Baha,1,Tizoughrane,0.556,Biougra,0.857,Inezgane-Aït Melloul,83.809166040571,
791,Bouhamza,Azilal,1,Taounza,0.533,Bouhmame,0.75,Sidi Bennour,83.84673178061608,
792,Bouhaira,Essaouira,1,Essaouira,0.588,Bouarfa,0.8,Figuig,83.88429752066116,
793,Bougumez,Azilal,1,Ouaouizaght,0.316,Aouguenz,0.75,Chtouka-Aït Baha,83.92186326070623,
794,Bougaala,Guelmim,1,Bouizakarne,0.526,Jouala,0.714,El Kelâa des Sraghna,83.95942900075131,
795,Bouezgar,Essaouira,1,Bouzemmour,0.556,Bouarg,0.714,Nador,83.9969947407964,
796,Bouderbala,Sefrou,1,Imouzzer Kandar,0.48,Boukraa,0.706,Laâyoune,84.03456048084148,
797,S / K,Sidi Kacem,1,Sidi Kacem,0.462,Saka,0.571,Guercif,84.07212622088655,
798,"Rue 516,Masdoura Inzgane",Inezgane-Aït Melloul,1,Inezgane,0.438,El Mansouria,0.5,Mohammedia,84.10969196093163,
799,Rue 309 Hay Moulay Rachid,Taroudant,1,Oulad Berhil,0.432,Moulay Brahim,0.579,Al Haouz,84.14725770097671,
800,Ribat El kheir,Sefrou,1,Dar El Hamra,0.538,Mers El Kheir,0.741,Skhirate-Témara,84.18482344102179,
801,Ribat El Kheir,Sefrou,1,Dar El Hamra,0.538,Mers El Kheir,0.741,Skhirate-Témara,84.22238918106687,
802,Riad Kostani,Meknès,1,Dar Oum Soltane,0.519,Had Kourt,0.571,Ouezzane,84.25995492111194,
803,Retba,Taounate,1,Ratba,0.8,Ratba,0.8,Taounate,84.29752066115702,
804,Remla,Larache,1,Khemis Sahel,0.353,Ermila,0.727,Boulemane,84.3350864012021,
805,Rbat El khier,Sefrou,1,Dar El Hamra,0.56,Rbaa El Fouki,0.692,Taza,84.37265214124719,
806,S.H. M'ed,Taounate,1,Sidi Haj M’hamed,0.5,Sidi Haj M’hamed,0.5,Taounate,84.41021788129225,
807,S.Abderhma,Taounate,1,Jbabra,0.5,Sidi Abdelkrim,0.583,Berrechid,84.44778362133734,
808,S.A.S,Essaouira,1,Meskala,0.333,Sfassif,0.5,Khemisset,84.48534936138242,
809,S.A.Elhadi,Sidi Kacem,1,Selfat,0.5,Sahel Chamali,0.609,Larache,84.5229151014275,
810,"S,Abder",Taounate,1,Jbabra,0.462,Sidi Jaber,0.588,Béni Mellal,84.56048084147258,
811,"S,A,Ouhamed",Essaouira,1,Sidi H'Mad Ou Hamed,0.6,Bouhmame,0.632,Sidi Bennour,84.59804658151765,
812,"S,A,Chrif",Sidi Kacem,1,Taoughilt,0.333,Oulad Chrif,0.6,Taza,84.63561232156273,
813,"S,A,Benaissa",Sidi Kacem,1,Mkansa,0.444,Sidi Ahmed Benaissa,0.645,Ouezzane,84.67317806160781,
814,S Y B A,Al Haouz,1,Sidi Badhaj,0.444,Sidi M'Bark,0.556,Sidi Ifni,84.7107438016529,
815,S H O hamdtidzi,Essaouira,1,Sidi H'Mad Ou Hamed,0.588,Sidi H'Mad Ou Hamed,0.588,Essaouira,84.74830954169798,
816,S A El Hadi,Sidi Kacem,1,Selfat,0.471,Sidi Ahmed El Khadir,0.71,El Kelâa des Sraghna,84.78587528174305,
817,Boukorra,Chefchaouen,1,Bni Bouzra,0.556,Bouskoura,0.824,Nouaceur,84.82344102178813,
818,Boukora,Chefchaouen,1,Bni Bouzra,0.588,Bouskoura,0.875,Nouaceur,84.86100676183321,
819,Boukhalef,Guercif,1,Bouchaouene,0.6,Bouhmame,0.706,Sidi Bennour,84.89857250187829,
820,Boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,84.93613824192336,
821,Boujarrah,Tétouan,1,Bni Karrich,0.5,Bouarfa,0.75,Figuig,84.97370398196844,
822,Boubria,Berkane,1,Boughriba,0.75,Ourika,0.769,Al Haouz,85.01126972201352,
823,Boubaan,Nador,1,Bouarg,0.615,Boukraa,0.714,Laâyoune,85.0488354620586,
824,Bouazoune,Taounate,1,Ouaouzgane,0.737,Boulaouane,0.842,Sidi Bennour,85.08640120210369,
825,Bouaziar,Azilal,1,Azilal,0.571,Aziar,0.769,Agadir-Ida Ou Tanane,85.12396694214875,
826,Bouallou,Taounate,1,Bouarouss,0.706,Bouhlou,0.8,Taza,85.16153268219384,
827,Borj Mechkouk,Taounate,1,Bouhouda,0.476,Bir Mezoui,0.609,Khouribga,85.19909842223892,
828,Bolaajlat,Taroudant,1,Lamhara,0.5,Sidi Boulaalam,0.609,Essaouira,85.236664162284,
829,Bojediane,Larache,1,Sidi Lyamani,0.381,Bou Jedyane,0.8,Ouezzane,85.27422990232908,
830,Bnimaati,Settat,1,Mniaa,0.615,Bni Ayat,0.75,Azilal,85.31179564237415,
831,Sahrij,Azilal,1,Aït Majden,0.375,Assahrij,0.857,El Kelâa des Sraghna,85.34936138241923,
832,Sabati,Fès,1,Louadaine,0.4,Rabat,0.727,Rabat,85.38692712246431,
833,SI sidi yahya,Sidi Slimane,1,Sidi Al Kamel,0.538,Khemis Sidi Yahya,0.8,Khemisset,85.4244928625094,
834,S;Mokhfi,Taounate,1,Sidi El Mokhfi,0.636,Sidi El Mokhfi,0.636,Taounate,85.46205860255446,
835,S/Abdelah Cherif,Ouezzane,1,Sidi Ahmed Cherif,0.667,Sidi Ahmed Cherif,0.667,Ouezzane,85.49962434259955,
836,S.Sebt,Béni Mellal,1,Semguet,0.462,Assebbab,0.571,Guercif,85.53719008264463,
837,S.H.M'd,Taounate,1,Ras El Oued,0.333,M'Diq,0.5,M'diq-Fnideq,85.57475582268971,
838,Bit Ghouleme,Taza,1,Bni Lent,0.5,Boulemane,0.667,Boulemane,85.61232156273479,
839,Bin Jradi,Taza,1,Bab Boudir,0.421,Bir Jdid,0.706,Nouaceur,85.64988730277986,
840,Biban,Taounate,1,El Bibane,0.714,El Bibane,0.714,Taounate,85.68745304282494,
841,Sekour,Boulemane,1,Missour,0.615,Nekkour,0.769,Al Hoceïma,85.72501878287002,
842,Sebt lgardane,Taroudant,1,El Guerdane,0.667,El Guerdane,0.667,Taroudant,85.7625845229151,
843,Sebt Lagfifat,Taroudant,1,Lakhnafif,0.455,Lagfifat,0.762,Chtouka-Aït Baha,85.80015026296019,
844,Sebt Kdim,Tétouan,1,Bni Karrich,0.4,Souk Kdim,0.667,Fahs-Anjra,85.83771600300526,
845,Sebt Bni Guerfet,Larache,1,Bni Garfett,0.667,Bni Garfett,0.667,Larache,85.87528174305034,
846,Sebt,Taroudant,1,Sidi Borja,0.286,Settat,0.6,Settat,85.91284748309542,
847,Sbt Lagfifat,Taroudant,1,Lakhnafif,0.476,Lagfifat,0.8,Chtouka-Aït Baha,85.9504132231405,
848,Sas,Essaouira,1,Meskala,0.4,Sfassif,0.6,Khemisset,85.98797896318557,
849,Sarsar,Larache,1,Ksar Bjir,0.533,Smara,0.727,Es-Semara,86.02554470323065,
850,Sanit Rmel,Tétouan,1,Sahtryine,0.421,Ait Ouribel,0.667,Khemisset,86.06311044327573,
851,Samsa,Tétouan,1,Saddina,0.5,Sgamna,0.727,Khouribga,86.10067618332081,
852,Bouchibat,Al Hoceïma,1,Boudinar,0.588,Boughriba,0.778,Berkane,86.1382419233659,
853,Bouchamate,Taounate,1,Bouadel,0.588,Bouhmame,0.778,Sidi Bennour,86.17580766341096,
854,Sidi Mbraek,Sidi Ifni,1,Sidi M'Bark,0.818,Sidi M'Bark,0.818,Sidi Ifni,86.21337340345605,
855,Sidi Khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,86.25093914350113,
856,Sidi Ghayat,Al Haouz,1,Sidi Badhaj,0.636,Sidi Aayad,0.762,Midelt,86.28850488354621,
857,Sidi Driss,El Kelâa des Sraghna,1,Sidi Moussa,0.667,Sidi Aissa,0.8,Safi,86.32607062359128,
858,Sidi Brahim,Fès,1,Sidi Hrazem,0.727,Sidi Borja,0.762,Taroudant,86.36363636363636,
859,Sidi Amer Hadi,Sidi Kacem,1,Sidi Kacem,0.583,Sidi Ameur Al Hadi,0.875,Ouezzane,86.40120210368144,
860,Sidi Amer,Meknès,1,Nzala Bni Ammar,0.417,Sidi Amar,0.889,Khénifra,86.43876784372652,
861,Sidi Ahmed Zerrouk,Taza,1,Bab Marzouka,0.4,Sidi Ahmed Cherif,0.743,Ouezzane,86.4763335837716,
862,Sidi Ahmed Tadli,Sefrou,1,Sidi Youssef Ben Ahmed,0.526,Sidi Ahmed El Khadir,0.778,El Kelâa des Sraghna,86.51389932381667,
863,Sidi Abdellah Rhamna,Settat,1,Sidi Abdelkhaleq,0.667,Sidi Abdallah Ghiat,0.769,Marrakech,86.55146506386176,
864,Bni ahmed,Al Hoceïma,1,Bni Hadifa,0.632,Ben Ahmed,0.889,Khouribga,86.58903080390684,
865,Bni Saden,Sefrou,1,Bir Tamtam,0.421,Bni Said,0.824,Tétouan,86.62659654395192,
866,Bni Koulla,Ouezzane,1,Bni Quolla,0.8,Bni Quolla,0.8,Ouezzane,86.664162283997,
867,Bni Amer,El Kelâa des Sraghna,1,Oulad Amer,0.556,Bni Ammart,0.778,Taounate,86.70172802404207,
868,Bkakacha,Settat,1,Dar Chaffai,0.421,Ayacha,0.714,Larache,86.73929376408715,
869,Bit ghoulem,Taza,1,Bni Lent,0.526,Bni Faghloum,0.696,Chefchaouen,86.77685950413223,
870,Beni-Kissane,Taounate,1,Kissane,0.737,Bni Hassane,0.783,Azilal,86.81442524417731,
871,Beni guerfet,Larache,1,Bni Garfett,0.783,Bni Garfett,0.783,Larache,86.85199098422238,
872,Beni Saden,Sefrou,1,Bir Tamtam,0.4,Bni Said,0.778,Tétouan,86.88955672426746,
873,Beni Meraaz,Meknès,1,Ait Yaazem,0.476,Beni Mellal,0.727,Béni Mellal,86.92712246431255,
874,Beni Maraaz,Meknès,1,Nzala Bni Ammar,0.538,Bni Mathar,0.667,Jerada,86.96468820435763,
875,Beni Makada,Larache,1,Bni Garfett,0.455,Beni Malek,0.762,Ouezzane,87.00225394440271,
876,SidiAhmed Tadli,Sefrou,1,Sidi Youssef Ben Ahmed,0.486,Sidi Ahmed El Khadir,0.743,El Kelâa des Sraghna,87.03981968444778,
877,Sidi-Yahia Ben,Taounate,1,Sidi Yahya Bni Zeroual,0.667,Sidi Yahya Zaer,0.759,Skhirate-Témara,87.07738542449286,
878,Sidi-Yahia,Taounate,1,Sidi El Mokhfi,0.583,Sidi Aissa,0.8,Safi,87.11495116453794,
879,Sidi ouabdellah,Taroudant,1,Sidi Ahmed Ou Abdellah,0.811,Sidi Bouabdelli,0.867,Tiznit,87.15251690458302,
880,Sidi khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,87.1900826446281,
881,Sidi ghiate,Al Haouz,1,Ghmate,0.588,Sidi Ghanem,0.818,Chichaoua,87.22764838467317,
882,Sidi boujida,Fès,1,Ain Bida,0.6,Sidi Bouhria,0.833,Berkane,87.26521412471826,
883,Sidi ahmed Tadeli,Sefrou,1,Sidi Youssef Ben Ahmed,0.513,Sidi Ahmed Ou Abdellah,0.769,Taroudant,87.30277986476334,
884,Sidi Yahya,Sidi Slimane,1,Sidi Al Kamel,0.609,Sidi Yahya Zaer,0.8,Skhirate-Témara,87.34034560480842,
885,Sidi Yahia,Taounate,1,Sidi El Mokhfi,0.583,Sidi Aissa,0.8,Safi,87.37791134485349,
886,Ben Charrou,Béni Mellal,1,Bni Bataou,0.571,Ben Maachou,0.727,El Jadida,87.41547708489857,
887,Ben CHEIKH,Al Haouz,1,Ouneine,0.353,Beni Chiker,0.762,Nador,87.45304282494365,
888,Becheine,Taza,1,Barkine,0.533,Bouchaouene,0.632,Guercif,87.49060856498873,
889,Syba,Essaouira,1,Bizdad,0.4,Sbouya,0.6,Sidi Ifni,87.52817430503382,
890,Syba,Azilal,1,Tabant,0.4,Sbouya,0.6,Sidi Ifni,87.56574004507888,
891,Syba,Agadir-Ida Ou Tanane,1,Imsouane,0.333,Sbouya,0.6,Sidi Ifni,87.60330578512396,
892,Sraghna,Sefrou,1,Mtarnagha,0.625,Serghina,0.8,Boulemane,87.64087152516905,
893,Souk laarbia,Taounate,1,Oudka,0.471,Souk Tolba,0.636,Larache,87.67843726521413,
894,Souk Tlat,Sidi Kacem,1,Selfat,0.533,Souk Tolba,0.842,Larache,87.71600300525921,
895,Souk Lhad,Chefchaouen,1,Oued Malha,0.632,Souk Tolba,0.737,Larache,87.75356874530428,
896,Smd,Chichaoua,1,Saidate,0.4,Smià,0.571,Taza,87.79113448534936,
897,Berraka,Nador,1,Hassi Berkane,0.5,Braksa,0.769,Khouribga,87.82870022539444,
898,Berraca,Nador,1,Beni Ansar,0.353,Errachidia,0.706,Errachidia,87.86626596543952,
899,Bensheikh,Al Haouz,1,Ouneine,0.375,Beni Chiker,0.6,Nador,87.90383170548459,
900,Bensergao,Azilal,1,Demnate,0.375,El Kansera,0.632,Khemisset,87.94139744552967,
901,Beni-Ounjel,Taounate,1,Bni Oulid,0.7,Bni Oual,0.737,Ouezzane,87.97896318557476,
902,Tamait Oufella,Agadir-Ida Ou Tanane,1,Ida Ou Guelloul,0.483,Ait Ouallal,0.72,Zagora,88.01652892561984,
903,Tamadite,Taounate,1,Tamedit,0.8,Tamedit,0.8,Taounate,88.05409466566492,
904,Takyout,El Kelâa des Sraghna,1,Taouzint,0.667,Takoucht,0.8,Essaouira,88.09166040570999,
905,Taienest,Taza,1,Taïnaste,0.75,Taïnaste,0.75,Taza,88.12922614575507,
906,Tahar-Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,88.16679188580015,
907,Tahar Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,88.20435762584523,
908,Tabrent,Al Hoceïma,1,Targuist,0.533,Tabant,0.769,Azilal,88.2419233658903,
909,Tabolkhirte,Tinghir,1,Tinghir,0.444,Taourirt,0.632,Taourirt,88.27948910593538,
910,Tabarrant,Al Hoceïma,1,Chakran,0.5,Tabant,0.8,Azilal,88.31705484598046,
911,Tabarante,Taounate,1,Tafrant,0.75,Targante,0.824,Essaouira,88.35462058602555,
912,TAOUNATEDouar,Taounate,1,Taounate,0.762,Taounate,0.762,Taounate,88.39218632607063,
913,Syba,Tinghir,1,Outerbat,0.333,Sbouya,0.6,Sidi Ifni,88.4297520661157,
914,Bengrir,El Kelâa des Sraghna,1,Errafiaya,0.375,Ben Guerir,0.824,Rehamna,88.46731780616078,
915,Bendib,Sidi Slimane,1,Kceibya,0.462,Ben Taïeb,0.667,Driouch,88.50488354620586,
916,Ben Zit,Marrakech,1,Jbilate,0.286,Bni Zoli,0.667,Zagora,88.54244928625094,
917,Ben Tayeb,Nador,1,Beni Ansar,0.526,Ben Taïeb,0.889,Driouch,88.58001502629602,
918,Bani sadden,Sefrou,1,Aït Seghrouchen,0.462,Bni Said,0.737,Tétouan,88.61758076634109,
919,Bab wandar,Taounate,1,Jbabra,0.5,Bab Taza,0.667,Chefchaouen,88.65514650638617,
920,Bab tété,Ouarzazate,1,Télouet,0.4,Bab Berred,0.667,Chefchaouen,88.69271224643126,
921,Bab ramla,Taza,1,Bab Marzouka,0.571,Bab Taza,0.706,Chefchaouen,88.73027798647634,
922,Bab Mrouje,Taza,1,Bab Marzouka,0.727,Bab Marzouka,0.727,Taza,88.7678437265214,
923,BEN Maraaz,Meknès,1,Aïn Orma,0.444,El Marsa,0.667,Laâyoune,88.80540946656649,
924,B/jbel,Nador,1,Bni Sidel Jbel,0.6,Jbiel,0.727,El Kelâa des Sraghna,88.84297520661157,
925,B.sidel,Nador,1,Bni Sidel Jbel,0.571,Jbiel,0.667,El Kelâa des Sraghna,88.88054094665665,
926,Targha,Chefchaouen,1,Amtar,0.545,Mtarnagha,0.8,Sefrou,88.91810668670173,
927,Taoujdate,El Hajeb,1,Ait Boubidmane,0.522,Taounate,0.824,Taounate,88.9556724267468,
928,Taouiyalt,Taroudant,1,Taroudant,0.667,Taouyalte,0.889,Al Haouz,88.99323816679188,
929,Tamzirt,Ouarzazate,1,Tarmigt,0.714,Taghzirt,0.8,Béni Mellal,89.03080390683697,
930,Tamsslout,Taroudant,1,Tamaloukte,0.737,Tameslouht,0.842,Al Haouz,89.06836964688205,
931,Tamsemen,Driouch,1,Temsamane,0.471,Tamezmoute,0.667,Zagora,89.10593538692713,
932,Tamassint,Al Hoceïma,1,Targuist,0.471,Tissint,0.75,Tata,89.1435011269722,
933,Tamaounza,Agadir-Ida Ou Tanane,1,Taghazout,0.556,Taounza,0.875,Azilal,89.18106686701728,
934,B.Bouchibat,Al Hoceïma,1,Boudinar,0.526,Bni Bouchibet,0.75,Taounate,89.21863260706236,
935,B.Bchir,Al Hoceïma,1,Chakran,0.429,Beni Bechir,0.667,Taounate,89.25619834710744,
936,"B,M",Béni Mellal,1,Beni Mellal,0.286,Boumia,0.444,Midelt,89.29376408715251,
937,B' sabsa,Taounate,1,El Bsabsa,0.75,El Bsabsa,0.75,Taounate,89.33132982719759,
938,B Sidel,Nador,1,Bni Sidel Jbel,0.667,Jbiel,0.667,El Kelâa des Sraghna,89.36889556724267,
939,B K,Sidi Kacem,1,Bab Tiouka,0.462,N'Kob,0.5,Tinghir,89.40646130728776,
940,Tazourakht,Al Hoceïma,1,Arbaa Taourirt,0.5,Taznakht,0.778,Ouarzazate,89.44402704733284,
941,Tazitount,Chichaoua,1,Ain Tazitounte,0.783,Ain Tazitounte,0.783,Chichaoua,89.4815927873779,
942,Taughmerte,Taroudant,1,Toughmart,0.737,Toughmart,0.737,Taroudant,89.51915852742299,
943,Tassaltnt,Al Haouz,1,Taouyalte,0.556,Tasoultante,0.7,Marrakech,89.55672426746807,
944,Tassaltant,Marrakech,1,Tasoultante,0.762,Tasoultante,0.762,Marrakech,89.59429000751315,
945,Tassaltant,Azilal,1,Tabant,0.625,Tasoultante,0.762,Marrakech,89.63185574755823,
946,Tassaltant,Al Haouz,1,Taouyalte,0.526,Tasoultante,0.762,Marrakech,89.6694214876033,
947,Tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,89.70698722764838,
948,Baracca,Ouarzazate,1,Afra,0.545,Brachoua,0.667,Skhirate-Témara,89.74455296769347,
949,Baraacca,Taza,1,Jbarna,0.571,Brachoua,0.5,Skhirate-Témara,89.78211870773855,
950,Attaouia Chaaibia,El Kelâa des Sraghna,1,Laattaouia Ech-Chaybia,0.769,Laattaouia Ech-Chaybia,0.769,El Kelâa des Sraghna,89.81968444778362,
951,Assifane,Chefchaouen,1,Tassift,0.667,Ifrane,0.714,Ifrane,89.8572501878287,
952,As s Gharbia,Tinghir,1,Ait Sedrate Sahl El Gharbia,0.564,Had Al Gharbia,0.769,Tanger-Assilah,89.89481592787378,
953,As jbel oulia,Tinghir,1,Ferkla El Oulia,0.714,Ferkla El Oulia,0.714,Tinghir,89.93238166791886,
954,Aruit,Nador,1,Al Aroui,0.615,Targuist,0.769,Al Hoceïma,89.96994740796394,
955,Tisi Ousli,Taza,1,Oued Amlil,0.4,Tizi Ouzli,0.8,Driouch,90.00751314800901,
956,Tirset,Azilal,1,Tisqi,0.545,Tisrasse,0.714,Al Haouz,90.04507888805409,
957,Tinzerte,Taroudant,1,Tinzart,0.8,Tigzmerte,0.824,Tata,90.08264462809917,
958,Tikiouine,Marrakech,1,Sid Zouine,0.632,Tizounine,0.778,Tata,90.12021036814426,
959,Tiguenziouine,Al Haouz,1,Tighedouine,0.75,Tinzouline,0.783,Zagora,90.15777610818932,
960,Tighrmatine,Tinghir,1,Tilmi,0.5,Ighzrane,0.737,Taza,90.1953418482344,
