rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
959,Bengrir,El Kelâa des Sraghna,1,Errafiaya,0.375,Ben Guerir,0.824,Rehamna,90.2290518991012,
960,Beni Makada,Larache,1,Bni Garfett,0.455,Beni Malek,0.762,Ouezzane,90.25804581037983,
961,Bab Mrouje,Taza,1,Bab Marzouka,0.727,Bab Marzouka,0.727,Taza,90.28703972165845,
962,Bab ramla,Taza,1,Bab Marzouka,0.571,Bab Taza,0.706,Chefchaouen,90.31603363293708,
963,Syba,Essaouira,1,Bizdad,0.4,Sbouya,0.6,Sidi Ifni,90.34502754421571,
964,Syba,Tinghir,1,Outerbat,0.333,Sbouya,0.6,Sidi Ifni,90.37402145549434,
965,TAOUNATEDouar,Taounate,1,Taounate,0.762,Taounate,0.762,Taounate,90.40301536677298,
966,Tabarante,Taounate,1,Tafrant,0.75,Targante,0.824,Essaouira,90.43200927805161,
967,Tabarrant,Al Hoceïma,1,Chakran,0.5,Tabant,0.8,Azilal,90.46100318933024,
968,Tabolkhirte,Tinghir,1,Tinghir,0.444,Taourirt,0.632,Taourirt,90.48999710060887,
969,Tabrent,Al Hoceïma,1,Targuist,0.533,Tabant,0.769,Azilal,90.51899101188751,
970,Tahar Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,90.54798492316614,
971,Tahar-Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,90.57697883444477,
972,Taienest,Taza,1,Taïnaste,0.75,Taïnaste,0.75,Taza,90.60597274572339,
973,Bab tété,Ouarzazate,1,Télouet,0.4,Bab Berred,0.667,Chefchaouen,90.63496665700202,
974,Bab wandar,Taounate,1,Jbabra,0.5,Bab Taza,0.667,Chefchaouen,90.66396056828066,
975,Bani sadden,Sefrou,1,Aït Seghrouchen,0.462,Bni Said,0.737,Tétouan,90.69295447955929,
976,Baraacca,Taza,1,Jbarna,0.571,Brachoua,0.5,Skhirate-Témara,90.72194839083792,
977,Takyout,El Kelâa des Sraghna,1,Taouzint,0.667,Takoucht,0.8,Essaouira,90.75094230211656,
978,Tamadite,Taounate,1,Tamedit,0.8,Tamedit,0.8,Taounate,90.77993621339519,
979,Tamait Oufella,Agadir-Ida Ou Tanane,1,Ida Ou Guelloul,0.483,Ait Ouallal,0.72,Zagora,90.80893012467382,
980,Tamaounza,Agadir-Ida Ou Tanane,1,Taghazout,0.556,Taounza,0.875,Azilal,90.83792403595245,
981,Tamassint,Al Hoceïma,1,Targuist,0.471,Tissint,0.75,Tata,90.86691794723109,
982,Tamsemen,Driouch,1,Temsamane,0.471,Tamezmoute,0.667,Zagora,90.8959118585097,
983,Tamsslout,Taroudant,1,Tamaloukte,0.737,Tameslouht,0.842,Al Haouz,90.92490576978834,
984,Tamzirt,Ouarzazate,1,Tarmigt,0.714,Taghzirt,0.8,Béni Mellal,90.95389968106697,
985,Taouiyalt,Taroudant,1,Taroudant,0.667,Taouyalte,0.889,Al Haouz,90.9828935923456,
986,Taoujdate,El Hajeb,1,Ait Boubidmane,0.522,Taounate,0.824,Taounate,91.01188750362424,
987,B.bouayach I,Al Hoceïma,1,Bni Bouayach,0.75,Bni Bouayach,0.75,Al Hoceïma,91.04088141490287,
988,B.bounsar,Al Hoceïma,1,Boudinar,0.706,Bni Bounsar,0.8,Taounate,91.0698753261815,
989,B.sidel,Nador,1,Bni Sidel Jbel,0.571,Jbiel,0.667,El Kelâa des Sraghna,91.09886923746014,
990,B.sidel jbal,Nador,1,Bni Sidel Jbel,0.769,Bni Sidel Jbel,0.769,Nador,91.12786314873877,
991,B/jbel,Nador,1,Bni Sidel Jbel,0.6,Jbiel,0.727,El Kelâa des Sraghna,91.1568570600174,
992,BEN Maraaz,Meknès,1,Aïn Orma,0.444,El Marsa,0.667,Laâyoune,91.18585097129603,
993,B.Elain,Chefchaouen,1,Bni Selmane,0.556,Belfaa,0.615,Chtouka-Aït Baha,91.21484488257465,
994,B.Ensar,Nador,1,Beni Ansar,0.706,Beni Ansar,0.706,Nador,91.24383879385329,
995,B.Gmil Maksouline,Al Hoceïma,1,Tifarouine,0.519,Bni Gmil Maksouline,0.889,Taounate,91.27283270513192,
996,B.Louta,Nador,1,Bouarg,0.615,Louta,0.833,Al Hoceïma,91.30182661641055,
997,B.M,Béni Mellal,1,Beni Mellal,0.286,Boumia,0.444,Midelt,91.33082052768918,
998,B.S Jbel,Nador,1,Bni Sidel Jbel,0.636,Bni Sidel Jbel,0.636,Nador,91.35981443896782,
999,B.S jbel,Nador,1,Bni Sidel Jbel,0.636,Bni Sidel Jbel,0.636,Nador,91.38880835024645,
1000,Targha,Chefchaouen,1,Amtar,0.545,Mtarnagha,0.8,Sefrou,91.41780226152508,
1001,Tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,91.44679617280372,
1002,Tassaltant,Al Haouz,1,Taouyalte,0.526,Tasoultante,0.762,Marrakech,91.47579008408235,
1003,Tassaltant,Azilal,1,Tabant,0.625,Tasoultante,0.762,Marrakech,91.50478399536098,
1004,Tassaltant,Marrakech,1,Tasoultante,0.762,Tasoultante,0.762,Marrakech,91.5337779066396,
1005,Tassaltnt,Al Haouz,1,Taouyalte,0.556,Tasoultante,0.7,Marrakech,91.56277181791823,
1006,Taughmerte,Taroudant,1,Toughmart,0.737,Toughmart,0.737,Taroudant,91.59176572919687,
1007,Tazitount,Chichaoua,1,Ain Tazitounte,0.783,Ain Tazitounte,0.783,Chichaoua,91.6207596404755,
1008,Tazourakht,Al Hoceïma,1,Arbaa Taourirt,0.5,Taznakht,0.778,Ouarzazate,91.64975355175413,
1009,"B,bouayach",Al Hoceïma,1,Bni Bouayach,0.818,Bni Bouayach,0.818,Al Hoceïma,91.67874746303276,
1010,"B,chiker",Nador,1,Beni Chiker,0.737,Beni Chiker,0.737,Nador,91.7077413743114,
1011,"B,enssar",Nador,1,Beni Ansar,0.667,Beni Ansar,0.667,Nador,91.73673528559003,
1012,B. Bounsar,Al Hoceïma,1,Boudinar,0.667,Bni Bounsar,0.857,Taounate,91.76572919686866,
1013,B. ensar,Nador,1,Beni Ansar,0.667,Bir Ennasr,0.667,Benslimane,91.7947231081473,
1014,B.Bchir,Al Hoceïma,1,Chakran,0.429,Beni Bechir,0.667,Taounate,91.82371701942591,
1015,B.Bouayach II,Al Hoceïma,1,Bni Bouayach,0.72,Bni Bouayach,0.72,Al Hoceïma,91.85271093070455,
1016,Tidrara,Al Haouz,1,Tisrasse,0.533,Tendrara,0.8,Jerada,91.88170484198318,
1017,Tifirte,Azilal,1,Tifni,0.667,Tighirt,0.714,Tiznit,91.91069875326181,
1018,Tighrmatine,Tinghir,1,Tilmi,0.5,Ighzrane,0.737,Taza,91.93969266454044,
1019,Tiguenziouine,Al Haouz,1,Tighedouine,0.75,Tinzouline,0.783,Zagora,91.96868657581908,
1020,Tikiouine,Marrakech,1,Sid Zouine,0.632,Tizounine,0.778,Tata,91.99768048709771,
1021,Tinzerte,Taroudant,1,Tinzart,0.8,Tigzmerte,0.824,Tata,92.02667439837634,
1022,Tirset,Azilal,1,Tisqi,0.545,Tisrasse,0.714,Al Haouz,92.05566830965498,
1023,B.Bouchibat,Al Hoceïma,1,Boudinar,0.526,Bni Bouchibet,0.75,Taounate,92.08466222093361,
1024,B.Bouyafroun,Nador,1,Bni Bouifrou,0.667,Bouarouss,0.667,Taounate,92.11365613221224,
1025,Z .cheikh,Béni Mellal,1,Ouled Yaïch,0.3,Zaouiat Cheikh,0.696,Khénifra,92.14265004349086,
1026,Z'Mamra,Taounate,1,Zarkat,0.615,Zemamra,0.857,Sidi Bennour,92.1716439547695,
1027,Z'Rarka,Taounate,1,Zarkat,0.769,Zrarda,0.769,Taza,92.20063786604813,
1028,Z.S.A.Kader,Al Hoceïma,1,Zouaiat sidi Abdelkader,0.471,Saka,0.533,Guercif,92.22963177732676,
1029,Tisi Ousli,Taza,1,Oued Amlil,0.4,Tizi Ouzli,0.8,Driouch,92.25862568860539,
1030,Tislite,Azilal,1,Tisqi,0.667,Tlite,0.833,Ouarzazate,92.28761959988402,
1031,Tizi Oussli,Taza,1,Oued Amlil,0.381,Tizi Ouzli,0.857,Driouch,92.31661351116266,
1032,Tizki Akesri Tamraght,Agadir-Ida Ou Tanane,1,Aqesri,0.37,Sidi Ali Labrahla,0.526,Rehamna,92.34560742244129,
1033,Tlat Lamzam,Azilal,1,Ait Blal,0.421,Nzalat Laadam,0.667,Rehamna,92.37460133371992,
1034,Tlat louta,Nador,1,Bni Sidel Louta,0.56,Tazouta,0.706,Sefrou,92.40359524499856,
1035,Tmaloust,Ouezzane,1,Masmouda,0.5,Tamaloukte,0.778,Taroudant,92.43258915627719,
1036,Tnin Ait Rkha,Tiznit,1,Ait Erkha,0.727,Ait Erkha,0.727,Tiznit,92.46158306755581,
1037,Tnine el ouleja,Taounate,1,Ras El Oued,0.538,Tnine Amellou,0.714,Sidi Ifni,92.49057697883444,
1038,Touelaa,Tétouan,1,Oued Laou,0.625,Toufelaazt,0.824,Chtouka-Aït Baha,92.51957089011307,
1039,"B,M",Béni Mellal,1,Beni Mellal,0.286,Boumia,0.444,Midelt,92.5485648013917,
1040,"B,Maraghnine",Driouch,1,Bni Marghnine,0.8,Bni Marghnine,0.8,Driouch,92.57755871267034,
1041,Assifane,Chefchaouen,1,Tassift,0.667,Ifrane,0.714,Ifrane,92.60655262394897,
1042,Attaouia Chaaibia,El Kelâa des Sraghna,1,Laattaouia Ech-Chaybia,0.769,Laattaouia Ech-Chaybia,0.769,El Kelâa des Sraghna,92.6355465352276,
1043,Aychtoume,Taounate,1,Taounate,0.471,Chtouka,0.625,El Jadida,92.66454044650624,
1044,Azlaf,Nador,1,Al Aroui,0.462,Azla,0.889,Tétouan,92.69353435778487,
1045,Azou,Tinghir,1,Assoul,0.6,Azrou,0.889,Ifrane,92.7225282690635,
1046,B Bouyafrou,Nador,1,Bni Bouifrou,0.783,Bni Bouifrou,0.783,Nador,92.75152218034212,
1047,B K,Sidi Kacem,1,Bab Tiouka,0.462,N'Kob,0.5,Tinghir,92.78051609162075,
1048,B Sidel,Nador,1,Bni Sidel Jbel,0.667,Jbiel,0.667,El Kelâa des Sraghna,92.80951000289939,
1049,B' sabsa,Taounate,1,El Bsabsa,0.75,El Bsabsa,0.75,Taounate,92.83850391417802,
1050,Touibla,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,92.86749782545665,
1051,Touilaa,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,92.89649173673529,
1052,Tozrigutte,Tinghir,1,Outerbat,0.444,Tizguite,0.667,Ifrane,92.92548564801392,
1053,Trifa II,Berkane,1,Saidia,0.286,Tifariti,0.75,Es-Semara,92.95447955929255,
1054,Trik Alouahda,Taza,1,Tahla,0.444,Tabouda,0.6,Chefchaouen,92.98347347057118,
1055,Urbaine,Chefchaouen,1,Bni Selmane,0.444,Barkine,0.714,Taza,93.01246738184982,
1056,Wawirzagh,Azilal,1,Ouaouizaght,0.6,Ouaouizaght,0.6,Azilal,93.04146129312845,
1057,ait bouyossef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,93.07045520440707,
1058,ait boyousef,Tinghir,1,Ait Youl,0.7,Ait Haddou Youssef,0.733,Taroudant,93.0994491156857,
1059,ait boyoysef,Tinghir,1,Ait Ouassif,0.609,Ait Haddou Youssef,0.667,Taroudant,93.12844302696433,
1060,Zaazaa,Larache,1,Zaaroura,0.571,Azzaba,0.5,Sefrou,93.15743693824297,
1061,Zagmouzne,Taroudant,1,Talgjount,0.556,Zagmouzen,0.889,Al Haouz,93.1864308495216,
1062,Zaouia Nezzaghia,Settat,1,Oulad Sghir,0.519,Zaouia Annahlia,0.774,Chichaoua,93.21542476080023,
1063,Zaouia S K,Tétouan,1,Zaouiat Sidi Kacem,0.714,Zaouiat Sidi Kacem,0.714,Tétouan,93.24441867207887,
1064,Zaouite ait Ishaq,Khénifra,1,Aït Ishaq,0.692,Aït Ishaq,0.692,Khénifra,93.2734125833575,
1065,Zeagngan,Nador,1,Zeghanghane,0.737,Zaggota,0.667,Sidi Kacem,93.30240649463613,
1066,Zelten,Essaouira,1,Tahelouante,0.471,Zerkten,0.769,Al Haouz,93.33140040591476,
1067,Zerhounia,Meknès,1,Ouislane,0.353,El Hagounia,0.7,Es-Semara,93.3603943171934,
1068,Zouagha,Fès,1,Louadaine,0.5,Ounagha,0.857,Essaouira,93.38938822847201,
1069,Zoualet,Meknès,1,Toulal,0.615,Toualet,0.857,Settat,93.41838213975065,
1070,agouti,Tinghir,1,Assoul,0.5,Aghouatim,0.8,Al Haouz,93.44737605102928,
1071,As jbel oulia,Tinghir,1,Ferkla El Oulia,0.714,Ferkla El Oulia,0.714,Tinghir,93.47636996230791,
1072,As s Gharbia,Tinghir,1,Ait Sedrate Sahl El Gharbia,0.564,Had Al Gharbia,0.769,Tanger-Assilah,93.50536387358655,
1073,Amallal,Chefchaouen,1,Amtar,0.5,Tamallalt,0.875,El Kelâa des Sraghna,93.53435778486518,
1074,Amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,93.56335169614381,
1075,Amkhlij,Al Haouz,1,Assaki,0.462,Mkhalif,0.714,Safi,93.59234560742244,
1076,Amsernat,Agadir-Ida Ou Tanane,1,Tamri,0.462,Ternata,0.667,Zagora,93.62133951870108,
1077,Anamer,Taroudant,1,Argana,0.5,Ameur,0.727,Salé,93.65033342997971,
1078,Aolos,Taroudant,1,Aoulouz,0.667,Aoulouz,0.667,Taroudant,93.67932734125833,
1079,Aruit,Nador,1,Al Aroui,0.615,Targuist,0.769,Al Hoceïma,93.70832125253696,
1080,ain chaib,Taroudant,1,Lamhadi,0.5,Ain Chair,0.889,Figuig,93.7373151638156,
1081,ainzora,Nador,1,Zaïo,0.545,Aïn Zohra,0.875,Driouch,93.76630907509423,
1082,ait aatab,Azilal,1,Ait Ouaarda,0.7,Ait Taleb,0.778,Rehamna,93.79530298637286,
1083,ait aliyahya,Tinghir,1,Aït Hani,0.6,Ait Yahya,0.857,Midelt,93.8242968976515,
1084,ait alouane,Tinghir,1,Ait Ouassif,0.636,Zaïtoune,0.737,Tétouan,93.85329080893013,
1085,ait amer,Tinghir,1,Aït Elfarsi,0.632,Aït Kamra,0.824,Al Hoceïma,93.88228472020876,
1086,ait bouallal,Tinghir,1,Ait Youl,0.7,Ait Ouallal,0.957,Zagora,93.91127863148739,
1087,ait boubker,Tinghir,1,Ait Youl,0.632,Sidi Boubker,0.783,Oujda-Angad,93.94027254276602,
1088,ait boulmane,Tinghir,1,Ait Youl,0.7,Ait Boubidmane,0.846,El Hajeb,93.96926645404466,
1089,ait hdouch,Tinghir,1,Ait Youl,0.667,Ait Daoud,0.737,Essaouira,93.99826036532328,
1090,ait hmed,Tinghir,1,Aït Hani,0.625,Ait M'Hamed,0.842,Azilal,94.02725427660191,
1091,ait hmoudene,Tinghir,1,Ait Youl,0.6,Ait Mimoune,0.783,Khemisset,94.05624818788054,
1092,ait iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,94.08524209915917,
1093,ait idit,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,94.1142360104378,
1094,ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,94.14322992171644,
1095,Al Wahda,Taza,1,Outat El Haj,0.4,Lahdar,0.714,Youssoufia,94.17222383299507,
1096,Al masjid,Nador,1,Al Aroui,0.588,Al Mahbass,0.632,Assa-Zag,94.2012177442737,
1097,Al qods,Nador,1,Al Aroui,0.533,Al Oued,0.714,Chefchaouen,94.23021165555234,
1098,Al qods,Taza,1,Bab Boudir,0.471,Al Oued,0.714,Chefchaouen,94.25920556683097,
1099,Albassatine,Meknès,1,Mrhassiyine,0.545,Al Bahraoyine,0.667,Tanger-Assilah,94.2881994781096,
1100,Alhouda Bloc B N° 545,Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.303,El Koudia El Beida,0.474,Taroudant,94.31719338938822,
1101,Alqods,Taza,1,Galdamane,0.4,Al Oued,0.615,Chefchaouen,94.34618730066686,
1102,Alquds,Agadir-Ida Ou Tanane,1,Aqesri,0.5,Al Oued,0.615,Chefchaouen,94.37518121194549,
1103,Alquods,Taza,1,Galdamane,0.375,Aquermoud,0.625,Essaouira,94.40417512322412,
1104,Alwafae,Larache,1,Larache,0.429,Ahlaf,0.667,Benslimane,94.43316903450275,
1105,Ait moussa,Zagora,1,Ait Ouallal,0.667,Sidi Moussa,0.762,El Kelâa des Sraghna,94.46216294578139,
1106,Ait s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.571,Bni Sidel Jbel,0.667,Nador,94.49115685706002,
1107,Ait sedrat jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.75,Ait Sedrate Jbel El Oulia,0.75,Tinghir,94.52015076833865,
1108,Aity wassif,Tinghir,1,Ait Ouassif,0.818,Ait Ouassif,0.818,Tinghir,94.54914467961729,
1109,Akch hsiya,Tinghir,1,Aït Hani,0.444,Lakhsas,0.588,Tiznit,94.57813859089592,
1110,Akdim,Tinghir,1,Ouaklim,0.667,Aklim,0.8,Berkane,94.60713250217454,
1111,Al Boustane,Meknès,1,Dar Oum Soltane,0.692,Al Ouidane,0.762,Marrakech,94.63612641345317,
1112,ait messoud,Tinghir,1,Ait Youl,0.632,Ait Melloul,0.727,Inezgane-Aït Melloul,94.6651203247318,
1113,ait oglif,Tinghir,1,Ait Youl,0.706,Aglif,0.714,Essaouira,94.69411423601044,
1114,ait ouglif,Tinghir,1,Ait Youl,0.778,Ait Youl,0.778,Tinghir,94.72310814728907,
1115,ait sakri,Tinghir,1,Aït Hani,0.706,Ait Said,0.824,Essaouira,94.7521020585677,
1116,ait tazarin,Tinghir,1,Aït Elfarsi,0.636,Tazarine,0.737,Taza,94.78109596984633,
1117,ait tazrine,Tinghir,1,Aït Hani,0.632,Ait Zineb,0.8,Ouarzazate,94.81008988112497,
1118,ait zelten,Essaouira,1,Tahelouante,0.476,Ait El Man,0.7,Boulemane,94.8390837924036,
1119,ait ziad,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,94.86807770368223,
1120,aitali oyahya,Tinghir,1,Aït Hani,0.476,Ait Yahya,0.818,Midelt,94.89707161496086,
1121,boujdiane,Larache,1,Souaken,0.5,Bou Jedyane,0.8,Ouezzane,94.92606552623948,
1122,almasjid,Nador,1,Al Aroui,0.5,Lamssid,0.667,Boujdour,94.95505943751812,
1123,alouahda,Taza,1,Oulad Zbair,0.526,Lounasda,0.75,El Kelâa des Sraghna,94.98405334879675,
1124,amassine tondout,Tinghir,1,Assoul,0.455,Imintanoute,0.593,Chichaoua,95.01304726007538,
1125,amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,95.04204117135401,
1126,amejjaw,Driouch,1,Amejjaou,0.8,Amejjaou,0.8,Driouch,95.07103508263265,
1127,amsa,Tétouan,1,Azla,0.5,Assa,0.75,Assa-Zag,95.10002899391128,
1128,anonizme,Tinghir,1,Alnif,0.462,Tagounite,0.588,Zagora,95.12902290518991,
1129,arroui,Nador,1,Al Aroui,0.714,Azrou,0.727,Ifrane,95.15801681646855,
1130,"b,s,louta",Nador,1,Selouane,0.588,Louta,0.714,Al Hoceïma,95.18701072774718,
1131,b.bouayach,Al Hoceïma,1,Bni Bouayach,0.818,Bni Bouayach,0.818,Al Hoceïma,95.21600463902581,
1132,bab merzk,Taza,1,Bab Marzouka,0.762,Bab Marzouka,0.762,Taza,95.24499855030443,
1133,bab zitouba,Taza,1,Bab Marzouka,0.696,Bab Tiouka,0.762,Sidi Kacem,95.27399246158306,
1134,Ait kassi ouali,Tinghir,1,Ait Ouassif,0.615,Aït Youssef Ou Ali,0.727,Al Hoceïma,95.3029863728617,
1135,Ait maala,Azilal,1,Ait Blal,0.706,Ait Mzal,0.824,Chtouka-Aït Baha,95.33198028414033,
1136,Ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,95.36097419541896,
1137,Ait hadouch,Tinghir,1,Ait Youl,0.632,Ait Hammou,0.762,Rehamna,95.3899681066976,
1138,Ait halli ait Daoud,Khemisset,1,Sebt Aït Rahou,0.545,Ait Sidi Daoud,0.727,Marrakech,95.41896201797623,
1139,Ait hamou yahya,Boulemane,1,Almis Marmoucha,0.533,Ait Yahya,0.75,Midelt,95.44795592925486,
1140,Ait hamoyahya,Tinghir,1,Aït Hani,0.571,Ait Yahya,0.818,Midelt,95.47694984053349,
1141,Ait kassi,Tinghir,1,Ait Ouassif,0.8,Ait Ouassif,0.8,Tinghir,95.50594375181213,
1142,bani Saden,Sefrou,1,Aït Seghrouchen,0.48,Bni Said,0.778,Tétouan,95.53493766309074,
1143,ben souda,Fès,1,Ain Bou Ali,0.5,Bni Oual,0.706,Ouezzane,95.56393157436938,
1144,beni bouyafrour,Nador,1,Bni Bouifrou,0.815,Bni Bouifrou,0.815,Nador,95.59292548564801,
1145,bibane,Taounate,1,El Bibane,0.8,El Bibane,0.8,Taounate,95.62191939692664,
1146,bin jradi,Taza,1,Bab Boudir,0.421,Bir Jdid,0.706,Nouaceur,95.65091330820528,
1147,bizamame,Ouarzazate,1,Ouarzazate,0.444,Bir Tamtam,0.667,Sefrou,95.67990721948391,
1148,bni enssar,Agadir-Ida Ou Tanane,1,Aziar,0.4,Beni Ansar,0.8,Nador,95.70890113076254,
1149,bohrou,Tinghir,1,Bou Azmou,0.533,Bouhlou,0.769,Taza,95.73789504204117,
1150,booujediane,Larache,1,Souaken,0.444,Bou Jedyane,0.818,Ouezzane,95.7668889533198,
1151,bouachiba,Azilal,1,Ouaoula,0.5,Boughriba,0.778,Berkane,95.79588286459844,
1152,boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,95.82487677587707,
1153,hdida,Tinghir,1,Tinejdad,0.462,Haddada,0.667,Kénitra,95.85387068715569,
1154,iatachne,Tinghir,1,Aït Hani,0.375,Tafetachte,0.667,Essaouira,95.88286459843432,
1155,bouqorra,Ouezzane,1,Kalaat Booqorra,0.609,Bouskoura,0.706,Nouaceur,95.91185850971296,
1156,bouramana,Driouch,1,Ourdana,0.75,Ouaoumana,0.778,Khénifra,95.94085242099159,
1157,bouzlne,Taza,1,Bouyablane,0.706,Boulemane,0.75,Boulemane,95.96984633227022,
1158,centre,El Kelâa des Sraghna,1,Zemrane,0.462,Metrane,0.615,Sidi Bennour,95.99884024354886,
1159,dalas,Béni Mellal,1,Dir El Ksiba,0.235,Dakhla,0.727,Oued Ed-Dahab,96.02783415482749,
1160,douar OUDAD,Taounate,1,Oulad Daoud,0.636,Ouaoula,0.667,Azilal,96.05682806610612,
1161,douar ain sora,Taounate,1,Oulad Daoud,0.48,Oulad Ali Mansour,0.645,Chefchaouen,96.08582197738475,
1162,dr Afra,Ouarzazate,1,Afra,0.727,Afra,0.727,Ouarzazate,96.11481588866339,
1163,dr doultma,Essaouira,1,Sidi Boulaalam,0.5,Dar Oum Soltane,0.64,Meknès,96.143809799942,
1164,Ait aabou,Tinghir,1,Ait Youl,0.706,Ait Daoud,0.778,Essaouira,96.17280371122064,
1165,Ait ali imider,Tinghir,1,Imider,0.6,Ait Amira,0.696,Inezgane-Aït Melloul,96.20179762249927,
1166,Ait amar ouissa,Tinghir,1,Ait Ouassif,0.615,Aït Kamra,0.583,Al Hoceïma,96.2307915337779,
1167,Ait boyoussef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,96.25978544505654,
1168,Ait gmat,Tinghir,1,Aït Hani,0.625,Ait Mait,0.875,Driouch,96.28877935633517,
1169,Ait Rouadi,Béni Mellal,1,Ait Ouqabli,0.762,Ait Ouadrim,0.857,Chtouka-Aït Baha,96.3177732676138,
1170,Ait Sadrat J oulioa,Tinghir,1,Ait Sedrate Jbel El Oulia,0.773,Ait Sedrate Jbel El Oulia,0.773,Tinghir,96.34676717889243,
1171,Ait Sdrat Ghrbia,Ouarzazate,1,Ait Oumdis,0.385,Ait Sedrate Sahl El Gharbia,0.744,Tinghir,96.37576109017107,
1172,Ait Sdrat Shel Charqia,Ouarzazate,1,Skoura Ahl El Oust,0.4,Ait Sedrate Sahl Charkia,0.87,Tinghir,96.4047550014497,
1173,Ait Tislit,Béni Mellal,1,Ait Ouqabli,0.571,Ait Tamlil,0.7,Azilal,96.43374891272833,
1174,Ait Tisslit,Béni Mellal,1,Ait Ouqabli,0.545,Tissint,0.667,Tata,96.46274282400695,
1175,dépisté à azrou,Larache,1,Rissana Janoubia,0.452,Ait Sebaa Lajrouf,0.438,Ifrane,96.49173673528558,
1176,farkhana,Nador,1,Arekmane,0.625,Argana,0.714,Taroudant,96.52073064656422,
1177,ghigou,Sefrou,1,Aït Seghrouchen,0.381,Guigou,0.833,Boulemane,96.54972455784285,
1178,ghorm El Alem,Béni Mellal,1,Foum El Anceur,0.593,Laghoualem,0.609,Benslimane,96.57871846912148,
1179,had mssila,Taza,1,Msila,0.667,H'Ssyia,0.706,Zagora,96.60771238040012,
1180,hamria,Ouezzane,1,Lamrabih,0.571,Lamrija,0.769,Guercif,96.63670629167875,
1181,hamria,Taounate,1,Zarkat,0.5,Lamrija,0.769,Guercif,96.66570020295738,
1182,harmomo,Sefrou,1,Ahermoumou,0.706,Ahermoumou,0.706,Sefrou,96.69469411423601,
1183,harmomou,Sefrou,1,Ahermoumou,0.778,Ahermoumou,0.778,Sefrou,96.72368802551465,
1184,hay dari,Agadir-Ida Ou Tanane,1,Tadrart,0.533,Had Dra,0.667,Essaouira,96.75268193679328,
1185,kella,Tinghir,1,Toudgha El Oulia,0.381,Mellila,0.667,Benslimane,96.7816758480719,
1186,kolla,Larache,1,Souk Tolba,0.533,Kechoula,0.615,Chichaoua,96.81066975935053,
1187,lagnat,Béni Mellal,1,Oulad Gnaou,0.588,Lagnadiz,0.714,Khouribga,96.83966367062916,
1188,laksir,El Hajeb,1,Iqaddar,0.308,Laqsir,0.833,Moulay Yacoub,96.8686575819078,
1189,iazanenn,Nador,1,Iaazzanene,0.778,Iaazzanene,0.778,Nador,96.89765149318643,
1190,ibrghosne,Tinghir,1,Tinghir,0.375,Tighedouine,0.6,Al Haouz,96.92664540446506,
1191,idaogaylat,Taroudant,1,Ida Ou Gailal,0.696,Ida Ou Gailal,0.696,Taroudant,96.9556393157437,
1192,igermaouas,Driouch,1,Amejjaou,0.444,Ijarmaouas,0.8,Al Hoceïma,96.98463322702233,
1193,igherme,Taroudant,1,Irherm,0.769,Irherm,0.769,Taroudant,97.01362713830096,
1194,ighmnigrane,Tinghir,1,Tinghir,0.556,Ighzrane,0.737,Taza,97.0426210495796,
1195,ighrmloune,Tinghir,1,Aghbalou N'Kerdous,0.5,Tighedouine,0.667,Al Haouz,97.07161496085821,
1196,imghrane,Tinghir,1,Tinghir,0.533,Ighzrane,0.875,Taza,97.10060887213685,
1197,iminifri,Azilal,1,Tifni,0.462,Sidi Ifni,0.471,Sidi Ifni,97.12960278341548,
1198,Ait Iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,97.15859669469411,
1199,Ait Moumen,Taza,1,Bab Marzouka,0.455,Ait Mimoune,0.762,Khemisset,97.18759060597274,
1200,Ait Moussa Fadma,Ouarzazate,1,Ait Oumdis,0.538,Ait Ouaarda,0.741,Azilal,97.21658451725138,
1201,Ain Chgaga,Sefrou,1,Mtarnagha,0.526,Ain Cheggag,0.857,Fès,97.24557842853001,
